Ages;mean;X0.95_inf;X0.95_sup;mean.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.95_inf.3;X0.95_sup.3
25,53000876;6,927567308;-1,054092119;14,91091458;882,6896299;414,0502514;1442,355068;15,43433031;8,509399903;22,36174118;-1,903387888;-12,1324245;8,325694
24,91076181;5,410259631;-2,076866167;12,90532575;889,8078637;437,2840995;1426,763631;13,77262494;7,374971184;20,16500294;-3,234658324;-13,38400199;6,919863481
25,62440261;5,435692467;-3,090727883;13,96865721;864,4930656;420,8563377;1393,302428;14,20215013;7,538304314;20,85725382;-3,503897038;-14,76112312;7,758707719
26,99228854;6,066450061;-1,655663057;13,78731881;919,0571799;442,9667823;1481,406379;14,69750939;8,236777145;21,15935717;-2,946852151;-13,55801824;7,675286204
26,26322499;6,37031102;-0,609683034;13,35417964;882,0631072;446,8653626;1391,171736;14,84026162;8,620993449;21,06378888;-2,263684509;-11,17184357;6,641691773
26,38607436;6,371062017;-1,066228182;13,80591236;853,33603;433,950371;1351,897916;14,55402171;7,971308015;21,14168815;-2,378587536;-12,06415112;7,298963875
26,51137175;5,476906482;-1,833685733;12,7901242;877,8228223;432,122737;1401,659979;13,76820378;7,661393798;19,87754156;-2,869545819;-13,00098368;7,272527228
27,10583089;6,431702956;-0,495940247;13,36041185;907,9232305;495,6446861;1384,817197;14,49272039;8,569307867;20,41759958;-2,288062331;-11,31265351;6,735930027
27,60188681;6,476824225;-0,599450203;13,54782727;931,026847;474,0947586;1466,745376;14,88753173;8,734035076;21,03395118;-2,063217788;-11,42457694;7,299982672
28,77532181;5,772215826;-2,090316012;13,63909726;909,3902612;448,9573657;1454,359361;15,04656964;8,446749404;21,64934876;-3,573831383;-14,01513202;6,860323101
27,85698251;6,641882156;-0,048832105;13,33491079;902,6925127;471,1413617;1407,091511;14,5759454;8,708842112;20,4415417;-1,533536124;-10,12569768;7,062014475
28,28710952;6,568387175;-0,819806927;13,95580561;893,4728042;442,3798776;1422,412315;15,19678673;8,973006859;21,4155789;-2,061087847;-11,95951606;7,841500232
28,31718359;5,388249893;-1,949740177;12,72095524;880,8054358;424,0865892;1427,022813;14,19806313;8,191754949;20,20634581;-3,450212278;-13,82655712;6,942338551
29,11702491;5,402315525;-1,795259852;12,59705666;895,7199239;444,7912014;1427,717733;13,8126249;7,679919186;19,93733139;-3,064253198;-12,69206239;6,570919765
29,42400511;5,939183495;-1,693331071;13,57062863;892,7724591;436,8979419;1430,41182;14,64939137;8,191175214;21,10593618;-2,627246781;-12,80576865;7,562088035
29,68896866;6,121849899;-0,961422058;13,20914697;894,2472881;462,3271825;1398,531265;14,29368466;8,223441065;20,36122922;-2,38900939;-11,84871845;7,070927655
30,07719623;5,591482318;-2,26625512;13,45352807;881,6401707;450,270114;1391,724716;14,23262456;7,585868636;20,88673586;-3,651950636;-14,10273826;6,811041583
31,42381316;6,53119884;-0,855568425;13,92156629;897,6029694;468,9520988;1397,528328;15,54507477;9,133901904;21,95787537;-2,830157798;-12,28172366;6,622931232
31,0885409;6,146278775;-1,261969522;13,558846;924,6256214;469,8207391;1459,14332;14,56679867;8,071774263;21,0578626;-2,612559384;-12,40585221;7,179116852
30,74213725;6,046028253;-1,076757644;13,17185743;892,6446068;479,5147391;1375,193034;14,42403423;8,275729417;20,5729676;-2,827129087;-12,21684968;6,562436992
30,93164332;7,441725639;1,45948784;13,43257084;856,7866193;491,8924554;1275,639667;16,09322915;11,21177801;20,97868428;-0,92709325;-8,953448956;7,099406458
31,49103337;6,515329774;-0,079636955;13,11671881;917,6762768;485,7383654;1420,580045;15,01339159;9,086417194;20,94207217;-1,902339559;-10,53183489;6,719308831
31,59632679;6,318893631;-1,02428408;13,6578727;895,6707663;468,9030027;1396,105859;14,75638107;8,471023837;21,0418373;-2,569361436;-12,32882102;7,192708993
31,84457127;5,143537688;-3,013071494;13,29841084;866,7588149;426,6047413;1391,54985;14,37778162;7,581809406;21,16434386;-4,333718211;-15,2866397;6,634594236
31,07710482;5,901650921;-0,934036741;12,73241546;869,9081482;448,204166;1366,420204;13,83859337;7,986069017;19,68793584;-2,196194234;-11,17528067;6,784719715
31,87700036;8,661236453;2,770863777;14,55099162;865,1653608;459,4842851;1338,48784;16,76587121;11,55464812;21,96933962;0,721779104;-6,846932144;8,297808274
31,71709442;8,840838664;2,627786978;15,05166226;815,3440561;412,1811765;1291,510919;17,14162268;11,77592216;22,5044848;0,754151973;-7,3145358;8,818915509
32,72847679;5,915739324;-1,44437969;13,2745671;929,7249857;484,2054586;1448,647193;14,43308731;8,137323897;20,72299626;-2,784533253;-12,56647993;6,994408934
32,34711253;6,056304187;-1,487146042;13,59486985;877,4606855;429,8822901;1407,909767;14,55219192;8,27421306;20,8234243;-2,734690391;-12,95543943;7,492713438
32,35916325;5,769035046;-1,862726324;13,39246974;869,7363713;447,6453195;1362,79643;14,35874454;8,169308371;20,5552431;-3,177757979;-13,70391869;7,346149307
32,73637461;8,693176414;2,242635174;15,13393191;803,4355652;409,7805641;1267,689485;17,05161524;11,55670735;22,54806945;0,636732149;-7,583896093;8,872828174
33,08630614;5,243632116;-2,603733712;13,08809649;886,4897374;445,9060513;1406,509922;14,37238785;8,013766116;20,72696819;-3,792705268;-14,40533167;6,840422364
32,91075233;5,085019663;-3,06748985;13,22723434;857,0350018;420,5866263;1376,322218;14,28280623;7,990097703;20,57425786;-4,404784514;-15,79124409;6,986541231
32,94803148;5,176244088;-2,926169435;13,28355938;830,4121984;409,5902143;1334,883919;14,36116609;7,94489333;20,78303663;-4,217144955;-15,14406985;6,715895241
33,69716587;7,283616747;-0,340943713;14,91355578;875,5457636;434,3340423;1396,194688;15,90491407;9,383254918;22,42570237;-1,645910551;-11,84447542;8,553857824
33,79680737;5,831102442;-1,399996817;13,06157892;884,4898209;467,4184068;1373,681549;14,54575437;8,444882355;20,64677053;-3,113773107;-12,77467307;6,555842844
34,45889053;6,272466558;-0,305113991;12,84670412;925,0969047;503,3494092;1413,746151;14,47443732;8,618787754;20,33183385;-2,016946013;-10,55623458;6,514390155
33,64491742;6,316572576;-0,771670999;13,40710543;828,4996995;450,3966735;1271,688692;15,35745459;9,738288188;20,97658052;-2,4988081;-11,8589785;6,8624138
34,28361102;6,209896726;-1,375557382;13,79991093;873,9496395;428,1304506;1402,772304;14,61500175;8,29805889;20,93304659;-2,404095976;-12,53458393;7,726206721
34,74416196;6,487943944;-0,956041284;13,9344649;881,511546;459,4326703;1377,876122;14,68758832;8,40652735;20,97104822;-2,093483486;-11,70774176;7,521789906
35,00648812;6,19065106;-1,350444723;13,72773237;870,9462682;430,5554018;1392,331716;15,09383678;8,609462092;21,57042986;-2,809242539;-13,02888822;7,412855164
35,70252677;6,83773931;-0,04612352;13,72183782;925,8884932;486,1915397;1436,809403;15,16417549;9,115134553;21,21618215;-1,735932317;-10,98276009;7,513076321
37,16435383;6,488954639;-0,228083042;13,20319298;989,9119598;512,4148575;1546,05108;14,8999804;9,040722464;20,75967475;-1,810122659;-10,81184303;7,182822615
36,78464177;9,556488772;5,247392463;13,85864225;886,4424981;564,0066613;1248,364738;17,94658949;14,12351032;21,76767195;1,979848728;-3,583108133;7,545293192
36,03087739;5,827239854;-1,696185846;13,35620888;898,5139115;469,975081;1401,047363;14,32817238;8,181347677;20,46555966;-2,797596542;-12,28134418;6,685485881
35,90191034;5,593522926;-2,204197861;13,39057356;836,4060485;414,9468244;1339,859437;13,87742226;7,442216834;20,31067939;-3,234765175;-13,67953769;7,214462398
36,90642599;5,692716464;-2,229656508;13,61247323;857,0638433;425,6042007;1371,730151;14,74254428;8,347157237;21,13371094;-3,183248351;-13,63085229;7,27426793
36,42901927;6,134266949;-1,619996027;13,88240855;821,6751195;393,7158515;1337,225545;14,72786874;8,055542036;21,39906798;-2,534492749;-12,59605552;7,533588633
37,23246195;6,849354724;0,171368062;13,53452733;836,3447138;461,1751673;1270,023269;15,62630127;10,35057616;20,90870504;-1,515469154;-10,36936782;7,334279518
37,97791397;5,552416025;-2,393452413;13,49186556;887,5774393;444,3032199;1411,292429;14,2444556;7,641985082;20,85101188;-3,219965357;-13,80685034;7,3734624
38,0166519;6,317632773;-0,856438386;13,48545393;920,6359429;458,0766359;1465,166551;14,59479638;8,567283904;20,62717472;-2,082835594;-11,65252335;7,470949307
