Age;pred.fit...1.;pred.SEP.boot...1.;pred.fit...1..1;pred.SEP.boot...1..1;pred.fit...1..2;pred.SEP.boot...1..2;pred.fit...1..3;pred.SEP.boot...1..3
60055,68201;4,021077012;3,764760864;1032,103681;282,4323763;15,45538459;2,828757019;-7,042595394;4,90860334
57266,34305;1,839717827;3,514975309;940,6938256;266,1549899;44,53964089;14,04463573;-9,157360428;4,919886532
60157,76732;2,708715647;3,622056782;913,4491019;286,5788379;15,65830528;2,753861684;-8,416617275;4,684939743
60259,85264;3,943821889;3,659020724;1039,272684;287,5365516;15,57467805;2,783378908;-6,993033377;4,755602074
57380,78243;4,902938944;3,35952747;997,7532614;276,6567864;54,31142952;14,69885168;-6,404920467;4,728064524
60464,02326;4,955629667;3,661326099;1051,183179;295,979101;15,78204289;2,825723807;-6,049241918;4,760702309
60566,10858;6,421380792;3,572077683;1052,773232;300,0280727;16,76211374;2,793571222;-4,734815021;4,588630976
60617,15123;5,430434537;3,649459484;1051,503701;304,6194953;16,3866758;2,882082697;-6,067716276;4,717184187
60668,19389;6,228874949;3,583887724;1053,841844;304,3762227;17,07454909;2,807142193;-5,519059785;4,632080386
60872,36452;7,483117124;3,577299172;1089,76074;315,0010632;16,90318742;2,840837309;-3,975505278;4,560337605
60974,44983;9,540218403;3,588770827;1147,69232;321,6848733;18,156556;2,870152368;-1,311046002;4,572657443
61076,53515;9,365722775;3,617281285;1206,687124;326,4407325;17,51549723;2,865755523;-1,281241731;4,540930101
61127,5778;10,77103305;3,616118605;1154,556636;337,1606024;18,6795721;2,887622455;-0,16222292;4,51568673
61382,79109;10,05250658;3,638955237;1117,295399;334,1962313;17,83417426;2,876464664;-1,980382004;4,536807031
61638,00437;9,845349887;3,637692987;1199,378481;334,2146026;17,47025208;2,890031568;-0,802180003;4,552159855
61893,21765;9,577761764;3,648647982;1206,699831;344,702888;17,19538488;2,89065442;-1,186486098;4,537036858
62097,38828;9,53796953;3,596849358;1172,138125;332,7873222;17,65342009;2,859328309;-1,346885879;4,49219004
62148,43094;9,353618456;3,647097181;1212,475959;336,0412704;17,01636885;2,878788151;-1,677899146;4,551448502
62403,64422;9,096337606;3,63918319;1174,187393;339,988446;16,96901315;2,885431833;-2,5938274;4,499224153
62607,81485;7,356039181;3,665474043;1174,398133;320,9363972;15,86286694;2,838048768;-4,163166038;4,615639729
59725,24625;5,234625039;3,44391514;993,0899565;283,0121702;50,10457211;14,84632713;-5,82690631;4,748619612
57829,05196;2,862654597;3,60082207;802,2322712;254,4735765;65,97234177;22,36855671;-8,046074423;5,184829748
63118,24142;1,867386466;3,84007052;920,8396605;280,1169171;15,26479836;2,869338266;-8,262867359;4,953992232
59327,85894;3,174242391;3,595494968;799,1900191;262,6954964;54,55147537;17,42580027;-7,872900695;5,058383099
60675,84965;4,143439351;3,604214312;945,2525881;273,021247;52,11857358;13,42347092;-6,670112817;4,943691546
59370,07252;4,532032715;3,55516046;897,706844;261,2797554;52,19062358;18,79322785;-5,570499916;5,010676745
59631,79539;3,956863049;3,647533273;856,316261;259,464418;60,16104382;18,17017903;-7,074618465;5,11763623
63934,92392;2,371358775;3,689635529;980,0981788;284,1834568;15,05633737;2,799246328;-9,23537867;4,791888388
64139,09455;3,711207893;3,612441945;977,3615193;284,0117018;15,80834451;2,752644956;-7,759519269;4,668905667
64190,13721;4,610762195;3,596818668;1023,766409;283,4203498;16,12144761;2,7435559;-6,060111671;4,648958715
64445,35049;3,117073087;3,690677341;1016,905622;286,1756927;15,65742723;2,799306815;-8,88538847;4,808802043
61008,85949;4,094439628;3,276620723;991,2742156;269,9867769;54,75423488;16,41713086;-7,610106577;4,672027154
64700,56377;3,007323759;3,637662486;1014,551052;288,6036305;15,46687018;2,775753329;-8,234921985;4,738621751
64955,77706;4,302488727;3,560681332;1053,616475;282,8111114;15,65294076;2,729506864;-6,99485201;4,63675798
65159,94769;3,244793931;3,565959881;900,1695188;283,5376213;16,1247492;2,703893746;-7,904428642;4,592277491
65210,99034;4,111244161;3,538592203;896,1615482;284,8770816;16,2438789;2,717251433;-6,648650274;4,579178226
65466,20363;3,489099974;3,576410079;930,1938497;281,8198141;15,98129045;2,727678599;-8,187703872;4,692576365
65670,37425;3,895353838;3,575819381;916,7054726;280,075949;16,17489938;2,720486045;-7,555908269;4,650440872
65721,41691;3,6484927;3,595787575;1036,436211;286,4670674;15,49778633;2,776880107;-7,405208709;4,675267731
65976,63019;3,262584259;3,685136398;1008,262722;284,0865269;15,73234482;2,786027845;-7,112943222;4,781643809
66487,05676;5,602600768;3,629082568;1073,821559;293,6668129;16,32826122;2,792908365;-5,170472335;4,684216037
66691,22739;6,033743838;3,549863559;1032,527302;296,031415;16,61381106;2,767066684;-4,979014262;4,54393519
66742,27004;5,606969397;3,586552758;1036,683298;296,322719;16,29334571;2,786524591;-5,773435019;4,623393834
66997,48333;5,893223589;3,612008339;1078,297291;296,992844;16,22270182;2,791672813;-5,412239831;4,655394462
67201,65396;5,985625369;3,554938589;1023,902152;298,251026;16,6335054;2,764126871;-5,469187338;4,551259411
67252,69661;6,792347077;3,641998837;1098,277096;299,5167685;16,80050675;2,832388065;-3,726970241;4,685208373
67507,9099;7,445414155;3,643673745;1139,529424;311,6256602;16,79866741;2,880160533;-3,623660266;4,667456269
67712,08052;7,840140525;3,561606815;1159,251939;308,5003777;17,48436381;2,835326071;-2,891391164;4,533436647
67763,12318;8,667058093;3,618068822;1141,73787;316,7362296;17,82523305;2,893350236;-2,181494915;4,587395871
68018,33646;10,03482369;3,628606476;1162,366209;319,1531838;18,34585487;2,90208851;-0,619521879;4,615186594
68222,50709;8,508480184;3,639149205;1188,035951;316,6423392;17,54847096;2,907548754;-2,111103969;4,642155715
68324,5924;8,323038035;3,591331229;1192,92754;317,7098182;17,92659171;2,938196687;-1,815617831;4,59312064
68732,93366;10,47287047;3,655757626;1200,862824;326,3883242;18,83535434;2,965809131;0,01302438;4,616431278
68783,97631;11,30361513;3,586872148;1253,790465;331,0125865;19,27252449;2,931888001;1,111089993;4,512261554
68886,06163;10,40593682;3,582182526;1263,360147;325,2588159;18,49125916;2,920792292;0,491194785;4,505307848
69039,1896;10,21525657;3,582471881;1202,186797;329,321015;18,5486963;2,891641012;-0,730442233;4,483172063
69243,36022;7,175027185;3,529398452;1101,26102;320,6020154;16,4690854;2,824031528;-3,982536172;4,44621082
69294,40288;8,605616236;3,584593095;1221,175099;325,905653;16,93454388;2,857803707;-1,561885498;4,496511551
69345,44554;8,425872018;3,544514272;1212,799294;326,4012802;17,14461684;2,831350424;-2,288622429;4,434664198
66634,57109;5,473282291;3,303133349;995,7675136;288,1739216;48,30924784;13,05130737;-5,53088458;4,534819719
69753,78679;3,145514632;3,492642661;909,383444;285,7865647;15,73708469;2,697299416;-7,545043229;4,508515535
69804,82945;1,263262317;3,614604557;849,1926513;286,269412;15,10687224;2,740934094;-9,081791454;4,700961494
70060,04273;2,244152551;3,564603483;863,3034595;282,8308624;15,53561131;2,720225856;-8,826896098;4,621313895
66538,36268;6,241581556;3,353712376;1058,151092;290,3170027;60,67705059;16,11295222;-4,724230377;4,676791696
70315,25602;5,824106975;3,64744405;1093,704577;309,8102441;16,26476276;2,835247938;-5,588107186;4,684673074
70774,63993;8,121651071;3,543689415;1153,672475;312,0689995;17,73714576;2,791248683;-2,508992175;4,473603696
70825,68258;7,740122061;3,538446686;1126,406886;314,0303212;17,13279921;2,787980272;-3,113517867;4,473133771
71080,89587;5,930071526;3,588961228;1010,969289;306,0725282;16,23296718;2,789321832;-6,351485446;4,578411678
71285,06649;5,612203419;3,562831347;1030,930784;294,7362972;16,42092885;2,744611535;-5,792678614;4,546693762
71336,10915;7,546707931;3,538145953;1011,705135;301,0946766;17,09865485;2,760762379;-4,065408609;4,517238558
71489,23712;3,696627596;3,624719313;1019,3149;287,0597877;15,96979077;2,755678208;-8,159124669;4,68690428
71591,32244;4,680334605;3,55459629;951,3387304;287,6986036;16,08106266;2,742824828;-6,693075557;4,579151171
68307,00484;3,28443085;3,318660308;854,1337359;271,1806913;44,60460486;14,30318671;-8,075752933;4,641811345
71846,53572;4,39771353;3,641816933;991,5566227;288,0306162;16,10692003;2,76683874;-6,43100622;4,725339534
72101,749;3,347800901;3,708939796;1014,568828;282,2736947;15,68106372;2,782350893;-7,512895659;4,845439435
72305,91963;3,379982448;3,684080627;980,3965149;281,0317189;15,75438577;2,76387856;-7,58294577;4,800701234
68107,55673;1,936539307;3,399473971;944,3060216;268,5732921;57,35465073;17,03854685;-9,486046452;4,88296958
72612,17557;1,621913732;3,814144415;1074,931698;282,964251;14,47593392;2,852750293;-8,44206149;4,96716615
69111,87365;2,91719845;3,516729229;892,9229541;264,9300903;46,81580248;14,79345391;-8,25188058;4,919778095
69877,10945;4,502912461;3,502560924;976,2588237;270,9785906;42,69471909;12,5420446;-6,136511375;4,822811114
70290,15677;3,902429603;3,553307121;926,8952505;267,6646897;44,14277271;11,82303288;-6,339108812;4,891500432
69332,02965;2,460347147;3,431583899;949,650908;265,4081818;42,51681708;15,28969516;-8,156015249;4,848059755
73173,64479;2,89305456;3,587596843;949,2694781;282,835561;15,15907634;2,74377831;-8,385266118;4,661273056
73224,68745;3,121732316;3,595230343;946,8656185;281,9208779;15,79492505;2,723678528;-8,411264481;4,688320953
73275,73011;4,161074187;3,57437646;983,7283902;283,205261;16,05082891;2,72348452;-7,055321373;4,662983947
69409,93634;3,784295576;3,306460722;880,4210881;267,9354828;48,45289025;15,67858256;-8,067425161;4,699807891
69938,00141;4,318662615;3,322228013;1014,275998;272,2912573;46,46960604;14,04381792;-6,499647206;4,687925486
73479,90073;3,213309985;3,658241318;1049,507669;287,8051372;15,4820249;2,791219936;-8,18652308;4,762761459
73633,02871;2,980611143;3,682511336;987,0467481;288,729429;15,62052762;2,776372349;-8,082950897;4,751959343
73684,07136;3,596689606;3,679598715;1009,073685;288,3503081;16,31133957;2,764067319;-7,318743051;4,736737057
73735,11402;3,958142882;3,671753864;992,1287839;288,3276361;16,31746108;2,761443599;-7,248985752;4,738530132
73786,15668;4,814117718;3,699381522;1032,288983;294,1671192;16,80245167;2,814505206;-5,761004848;4,729731607
73837,19933;3,965312842;3,661636879;1077,281466;290,3816894;16,02622679;2,788588816;-7,123215657;4,715764681
73888,24199;4,085032102;3,675181111;964,752683;286,0891669;16,59753185;2,775113518;-6,694764366;4,759698947
73939,28465;2,336085536;3,65992828;999,769053;285,6756099;15,82265179;2,763402596;-7,84920142;4,704146429
73990,3273;2,892526013;3,680533205;1031,468472;288,3872443;15,35538036;2,775412481;-8,274097696;4,749069123
74092,41262;3,466664952;3,637332614;977,6357297;285,99019;15,85743592;2,754907352;-6,98590188;4,694505738
74143,45527;3,625875096;3,561273759;960,0207253;286,6473397;16,1232026;2,722622688;-7,246433318;4,610215513
74194,49793;3,558507571;3,588348612;1005,158102;285,5136079;15,65634237;2,72526098;-7,697124974;4,654168074
74245,54059;2,370008327;3,645232497;949,8181781;283,6221731;15,50039468;2,771849902;-8,569126197;4,749298055
70294,60491;4,857370803;3,247740639;982,6095712;273,148912;50,41285664;16,03218764;-5,991391251;4,670137335
74398,66856;2,670171916;3,57311871;950,4198794;284,9027958;15,68960126;2,702671904;-8,204955188;4,616691685
74449,71121;2,739579603;3,705283498;1037,863109;288,4152639;15,46412782;2,77882706;-8,182398791;4,783336358
74500,75387;3,758650565;3,66060026;1016,097158;286,1359774;16,41187399;2,743220286;-6,768131116;4,724422741
74551,79653;2,838732048;3,668912793;1024,435522;283,6654918;15,68687353;2,777901889;-8,108942071;4,790417462
74602,83918;3,437259664;3,682264363;1000,535452;288,7448343;16,12595417;2,768595834;-8,006484872;4,775017682
74653,88184;3,929166473;3,711820877;1017,09829;289,5813976;16,20649736;2,77508664;-6,345080623;4,763822422
74704,9245;3,561632553;3,671600825;995,2998164;290,470986;16,39240646;2,798792396;-6,753841148;4,793926333
74755,96715;2,523502611;3,797905984;942,6970452;288,2838541;16,41131266;2,81634811;-8,059210042;4,888926439
74807,00981;3,447307711;3,762761582;984,638701;286,5127767;16,31635611;2,79128395;-6,858326949;4,874450719
70553,94326;4,841882829;3,361110078;965,8670214;276,0715618;48,44925835;16,98730342;-6,251135734;4,874320822
74909,09512;5,238509037;3,73982276;996,0736012;290,4504088;16,70300249;2,808120644;-6,617671898;4,840006087
74960,13778;6,399840996;3,65144232;1057,255187;297,0215431;17,29389282;2,802927782;-4,311025682;4,714022677
75011,18044;5,076823433;3,742213314;1034,571637;290,6109462;17,00243798;2,810282239;-5,363362716;4,81655072
75062,22309;4,557998988;3,846589056;1024,220381;294,2957936;16,82677447;2,851960548;-7,012945641;4,970680165
75113,26575;5,397443506;3,791202645;1088,294672;293,9159554;16,87134507;2,843787439;-5,64604292;4,907296584
75164,30841;6,174307888;3,809962374;1065,193997;301,6923517;17,66950196;2,857946237;-5,436428888;4,895581658
75215,35106;6,93159222;3,778896091;1117,219052;301,729421;17,76023639;2,86268173;-4,218210075;4,847409305
75368,47903;6,252798048;3,78884544;1126,402409;301,6284455;18,01138717;2,853267842;-4,738342566;4,826345769
75674,73497;8,781959895;3,648804172;1146,756122;308,2827615;18,7063595;2,842718392;-2,462940515;4,697684456
75878,9056;10,67969364;3,635120147;1208,419252;320,6866217;19,65834062;2,84079506;0,342430801;4,698848579
75929,94826;10,62863663;3,677940277;1203,946168;324,0596793;19,28664264;2,870905015;-0,168432776;4,740303697
76083,07623;12,31511004;3,689430513;1296,287037;335,25568;20,12319347;2,923721185;2,09871922;4,749937731
76185,16154;11,39246714;3,687393133;1246,161473;327,4093962;19,74192082;2,886439212;0,99264971;4,754016716
76389,33217;10,7828723;3,660588891;1198,414057;317,206678;19,59935029;2,86301823;0,171876486;4,730900046
76440,37483;12,65101235;3,68721609;1249,504057;329,6167394;19,93416522;2,900933622;2,123946878;4,773878894
76491,41748;10,7029379;3,662463073;1265,392064;325,8916333;18,88373613;2,889503588;0,692599863;4,695641503
76542,46014;11,35300754;3,692922978;1254,238294;327,8390068;19,65937276;2,897842447;0,815866341;4,769372277
76644,54545;11,18544563;3,663617375;1262,635547;325,8084091;19,33395877;2,887916827;1,026864895;4,718537816
76695,58811;12,27813629;3,702904973;1235,253069;329,2582592;19,67323039;2,905857198;1,713338947;4,78482309
76899,75874;12,08535581;3,582104587;1243,705524;325,9759234;20,29000325;2,841394553;1,970455426;4,636445595
76950,80139;12,83614743;3,648473038;1275,92177;332,418454;20,54342927;2,89261346;2,855464103;4,705096144
77206,01468;11,89145209;3,718956351;1272,81997;327,983561;19,85765093;2,916227339;0,736753326;4,861118531
77410,1853;12,11207042;3,630357217;1262,102103;334,2699709;20,4787312;2,853030946;1,5794619;4,721886858
77461,22796;11,30599729;3,576625821;1243,143857;327,6828837;20,04427689;2,841676161;0,975858443;4,636725396
77716,44124;12,47112925;3,610743397;1330,299896;336,1950739;20,43767389;2,869345092;2,520934265;4,679803529
77920,61187;12,0799133;3,583791349;1266,24411;335,4918674;20,56970327;2,844667672;1,533686139;4,61840383
77971,65453;12,46901088;3,581827997;1322,036854;335,7257747;20,2925238;2,865404737;2,763972287;4,630862287
78226,86781;11,83741466;3,669436893;1251,219673;334,5694356;20,0381081;2,885267772;1,4148203;4,774247313
78431,03844;12,48335429;3,596134824;1226,439368;336,1398288;20,78196337;2,857063081;2,007667304;4,649263323
78482,0811;12,80625146;3,511378344;1344,350416;337,3470875;19,98033831;2,840483407;2,731043161;4,504682905
78737,29438;13,05702625;3,535322502;1324,806012;340,5663095;20,67330361;2,843996734;3,157894373;4,540975594
78941,46501;12,86999476;3,550043319;1332,695348;339,4226406;20,37464431;2,831003057;3,176706906;4,601010351
78992,50766;12,89348257;3,576613428;1348,736373;337,1532973;20,35115313;2,872272227;3,275811404;4,593658994
79247,72095;12,2057464;3,578404729;1299,535668;334,5487708;19,86450313;2,85190091;2,432063824;4,597806081
79451,89157;14,91905602;3,562914894;1382,683052;348,1885347;21,42118115;2,867808689;5,885841023;4,561346757
79502,93423;13,37423727;3,548022221;1335,870076;339,7770774;20,44202762;2,860592611;3,902823243;4,514691693
79758,14751;13,08907021;3,594498859;1368,872588;342,0320228;19,99667162;2,888619146;3,961002387;4,582649567
79962,31814;13,12611434;3,590434878;1290,314755;332,3199232;20,19085306;2,887833664;3,54933717;4,588924202
80013,3608;13,83002567;3,530398172;1284,084804;333,1792612;20,265491;2,857110979;4,099356434;4,493002697
80268,57408;12,53972566;3,612810028;1297,848325;334,017866;19,69646969;2,884692434;3,246886309;4,621865148
80472,74471;13,47120344;3,556059246;1328,853539;334,6637227;20,38350098;2,867607394;4,219177428;4,501606138
80523,78737;12,39114499;3,631188223;1275,250424;337,272617;19,99467573;2,94440442;2,532269562;4,595517135
80779,00065;13,39182437;3,600814458;1339,601565;341,3121508;20,01184652;2,890188177;4,539341329;4,590408051
80983,17128;13,86574424;3,549851482;1398,660597;338,4725235;20,06779753;2,874488401;5,379487273;4,444414612
81034,21393;15,20519593;3,609633883;1392,656556;350,1255583;20,16401935;2,921796572;6,980187836;4,495488489
81544,6405;13,29273402;3,56017491;1374,067864;354,3834184;19,02236297;2,863164665;5,088323474;4,39548772
81799,85378;12,89945469;3,628456593;1410,748482;357,2709553;18,50385864;2,911035681;5,126904168;4,563618942
82004,02441;13,04616877;3,627320122;1401,261263;355,7760327;18,78811657;2,896297897;4,860382352;4,520018182
82055,06707;13,35268116;3,611974243;1463,486799;356,8225837;18,67171561;2,929175105;6,029706041;4,525494309
81818,09075;13,6373432;3,614519654;1389,811985;359,6480976;25,67820676;4,593823438;5,459152789;4,55738162
82514,45098;12,54944849;3,568929305;1518,42285;363,0412681;18,0888459;2,888913504;5,009176722;4,437378285
82565,49364;14,11315228;3,614220169;1487,319696;365,1039973;18,89128594;2,918560388;7,349639414;4,519027913
82425,99903;13,74001752;3,582225929;1425,465536;360,0365014;24,26226773;4,273171827;5,391120003;4,429388681
83075,9202;12,28905055;3,613966343;1378,947967;350,021048;18,31497197;2,909872693;4,092194102;4,548667373
83126,96286;13,28819605;3,629124921;1496,021326;366,8566116;17,9420073;2,928550663;6,420849178;4,489287641
83331,13349;13,43991941;3,706811392;1408,504887;368,0402413;18,268312;2,977672041;6,594941005;4,662292266
83535,30411;13,74736759;3,579852757;1401,423391;352,2239859;18,63459045;2,899943765;5,512454012;4,471296646
83586,34677;13,69169522;3,73481516;1418,342651;376,9301373;18,43309252;3,015541561;6,829390178;4,711162868
83841,56005;13,22260096;3,664576884;1420,16627;366,016475;17,85280765;2,961192259;6,594029824;4,622461282
84045,73068;13,68311129;3,589721666;1469,307508;356,0391553;18,57950787;2,928732544;6,920808085;4,508817772
84351,98662;11,70186042;3,43221565;1433,222691;351,1170994;17,86302522;2,848138931;3,641460357;4,205258655
84556,15725;11,82406675;3,376592011;1369,63565;347,8859594;17,74379774;2,840452016;2,409692907;4,076389958
84607,19991;10,72272997;3,437649013;1420,884987;360,0591622;16,72181564;2,865006833;2,152962092;4,144367458
84862,41319;11,94605412;3,423918506;1442,237489;367,855796;17,99418378;2,871237034;3,065980339;4,057972188
85066,58382;10,72738547;3,409782334;1386,665639;355,0177506;17,38594284;2,862437317;1,238540353;4,109093388
85117,62647;11,44630412;3,453818713;1414,909696;361,4226627;17,82744044;2,862565368;2,573447821;4,174523958
85372,83976;13,56285612;3,732980874;1509,618067;368,0239319;18,10969242;2,814568212;7,151475708;4,656449919
85577,01038;12,20343545;3,491830796;1436,467401;366,9344892;18,20343723;2,878791861;3,525468072;4,165548301
85628,05304;12,7097792;3,524415798;1396,986465;379,7653445;18,40800212;2,899143083;3,666322475;4,141909294
85781,18101;11,56034441;3,556349141;1321,396255;362,1409253;17,46065435;2,891205572;2,233716797;4,262438846
85883,26632;12,02804631;3,65261828;1142,292016;360,8742077;18,18209365;2,889491494;-0,342813285;4,379354728
86138,47961;9,553245181;3,519619021;1059,964165;332,3749707;17,85115565;2,824006736;-2,473738796;4,327527067
86393,69289;7,980137438;3,616270405;1047,251959;316,4553106;17,15473397;2,831614788;-3,745549391;4,548386502
86648,90618;6,833088123;3,614806844;939,3165641;319,9014551;17,18956979;2,796966547;-5,951915632;4,585034044
86904,11946;5,141533804;3,595103373;934,9659628;296,6936902;17,03652001;2,767369514;-6,546121035;4,661353784
87159,33274;2,261868668;3,768327381;918,9092549;282,468299;15,07898507;2,800972634;-8,455064281;4,942532626
82620,97641;1,88992502;3,46166678;734,7706043;269,4027096;49,21500294;15,98248183;-9,493093299;4,850869615
84493,65326;2,663500083;3,639302067;828,0301707;271,5734134;44,93163758;12,02825092;-7,663219596;4,890606418
84719,55975;4,551491418;3,410270693;824,533421;274,0513427;43,57109096;11,6015602;-5,265465012;4,550665844
86055,86605;3,615650061;3,527497302;988,3835208;279,7515759;33,49225859;8,71052964;-5,67452975;4,612333769
84132,89979;3,240231239;3,744216932;735,6964947;262,3308239;51,71489141;14,66520605;-6,776130241;5,083013129
86077,70581;2,441310541;3,816746481;892,2276867;271,0844453;39,45384006;10,00729785;-7,043339436;5,096080534
85613,71715;2,95500857;3,565814792;778,4502381;269,2459712;43,72413941;11,60054413;-7,281041811;4,778172932
85280,27848;3,056760256;3,690070305;723,0880138;263,4966151;43,88717939;13,04698973;-7,248005035;4,986744392
86483,75685;3,681598162;3,572037028;724,2982607;272,3622469;44,59107395;11,29136037;-7,472555451;4,7217202
87442,78766;3,615781612;3,680960793;822,784169;276,244672;37,99903876;9,340538774;-6,132556965;4,73037553
88242,78684;3,846813389;3,594698584;836,4915398;275,6361378;34,52840695;7,711542099;-6,612709736;4,69766802
88525,30899;5,116798958;3,533075655;676,6211355;274,510046;31,38458865;7,31506249;-6,06792346;4,552676483
89910,64238;3,040837496;3,704525193;907,6610511;278,3439734;22,25657381;4,570367801;-5,987826028;4,720261589
88046,68277;3,65323958;3,737113988;840,6074714;268,1532041;38,22990606;10,21358766;-6,736802537;4,964829359
88202,0167;3,282292161;3,896161147;895,8348314;270,8487413;38,77089643;11,10656386;-5,964174036;5,102690484
89483,41136;3,207368065;3,735037759;899,4734114;275,2475558;29,08150298;8,062845659;-6,728284787;4,892068096
