Age;pred.fit...1.;pred.SEP.boot...1.;pred.fit...1..1;pred.SEP.boot...1..1;pred.fit...1..2;pred.SEP.boot...1..2;pred.fit...1..3;pred.SEP.boot...1..3
11476,36708;7,346526703;3,464304615;466,9472376;257,5094656;20,8030048;3,052257873;-3,977120256;5,178626268
11590,30819;6,706273757;3,4984682;486,6270465;258,5789256;20,25413816;3,092730155;-4,657637067;5,230972809
11743,9569;6,898036184;3,505357725;526,3531674;256,6282565;20,05175859;3,087588001;-3,991209461;5,24880755
11830,19857;7,490391678;3,48318466;474,6150589;255,2922023;20,87884443;3,064151461;-3,66614482;5,227293933
12059,33566;7,124676551;3,485270858;472,924911;258,0541312;20,60266246;3,049134541;-4,283132192;5,201704155
12166,95187;7,027414796;3,513805974;438,7238705;256,6131045;20,75621908;3,064178912;-4,58013465;5,263272759
12532,85353;6,352501501;3,536058159;460,1073927;262,2828929;20,13037291;3,035196833;-5,732614281;5,230185526
12802,11224;6,470207992;3,529656373;493,3515094;264,8588029;19,95614536;3,005873062;-5,528373338;5,190445527
13029,88673;6,39987771;3,534014558;506,6963291;266,0553274;19,81605958;2,999290001;-5,617521162;5,179785567
13210,88359;6,716916099;3,56223831;553,7089839;267,0900003;19,56054579;3,019801349;-4,579348401;5,196390569
13448,98803;6,740460888;3,568786746;574,1544595;269,3194406;19,39287391;3,025254767;-4,391029288;5,184995948
13611,52697;5,162052335;3,613774532;612,0252889;268,4665516;18,18628433;3,087965491;-6,436961596;5,283576251
13576,29102;6,035590167;3,56738327;635,3264194;264,3181514;18,66657781;3,082244299;-4,792185902;5,298852039
13817,50088;5,995648371;3,605573178;675,8065674;265,674411;18,52483886;3,105411693;-5,032466952;5,33377588
13978,44465;4,593500661;3,665393479;675,236202;263,7719715;17,50084306;3,133532419;-6,769080168;5,461700756
14472,39478;5,917329589;3,655453644;548,3715174;270,844278;19,04956343;3,103329789;-6,351896761;5,348732218
14585,93233;4,870935733;3,71019081;520,6312835;269,3827298;18,65912859;3,17764247;-8,242811095;5,409275103
14346,75672;5,837063945;3,5924819;644,6412988;258,1760857;18,61886524;3,13262598;-5,237084907;5,39388172
14752,17963;6,83467926;3,577698631;566,1079845;264,7698102;19,71032875;3,075965184;-4,983519279;5,276931528
15108,13924;4,679410787;3,65594946;583,8424952;269,5591094;18,1593723;3,155424673;-7,897981452;5,322725346
14850,74574;4,323138403;3,619357392;612,2470746;259,987903;17,68543649;3,151799469;-7,134619287;5,431717987
15311,2887;4,413324565;3,690510106;606,7190041;264,3708311;17,67535358;3,174143305;-7,378358851;5,426831918
15502,7524;4,205280381;3,671011679;596,1167399;265,8061609;17,60806563;3,163935055;-7,844296655;5,377562023
15828,76324;4,575473309;3,637399086;602,5468698;268,6054752;17,95404014;3,144392906;-7,789396234;5,290067765
15996,54021;4,555162064;3,634272617;605,8957806;268,6053033;17,91537922;3,144102769;-7,778021921;5,283593802
16193,89103;4,523174312;3,630095599;612,575255;268,6766197;17,84871816;3,141076311;-7,760890498;5,274124991
16249,75277;6,062131984;3,572165781;647,185554;264,9839161;18,62827723;3,107157406;-5,135534271;5,1736046
16845,64512;4,059754088;3,628200231;666,7665891;275,3266513;17,18649091;3,116805564;-8,456967884;5,188563808
16929,73638;3,679061549;3,575978788;694,8556491;272,8294995;16,879527;3,061773952;-8,737462414;5,167037686
16540,38863;4,171528296;3,569983685;602,3269634;263,6489427;17,76270294;3,079509342;-7,795059417;5,290013537
17301,63141;5,850758123;3,530854179;654,3885459;271,220868;18,53398858;2,98602909;-5,852139274;5,072305118
17593,32839;4,462845942;3,61536457;656,6569256;274,9362912;17,52763506;3,086522101;-7,988123684;5,194180782
17400,74793;6,436254444;3,520713441;601,7780491;268,4345734;19,22630394;3,010823389;-4,984371961;5,118819903
17771,47637;5,874352831;3,560949575;600,3509338;269,4744836;18,75014541;3,018644449;-5,845353012;5,156105785
17662,70125;5,58873716;3,60205267;618,2957712;265,4033466;18,60547344;3,120993032;-6,234572386;5,279343436
17556,60719;7,730275421;3,55840376;606,3052921;261,5816113;19,99913836;3,092296694;-2,644620712;5,223545344
18038,50882;7,155418878;3,59286767;623,7818244;263,8877176;19,49828943;3,053377469;-3,872629474;5,213164227
18204,12232;4,071835761;3,667064219;706,2589155;269,7591584;17,03493674;3,166888402;-7,814044706;5,386214122
18057,02502;6,566429459;3,540360115;626,3794119;264,0925712;19,30601739;3,091128595;-4,535224768;5,269920697
18744,83688;5,655143579;3,498992457;608,4033782;271,1668856;18,65004605;2,99539899;-6,516459134;5,092728889
18657,73471;3,647380344;3,483012492;543,1119226;271,8670709;17,88236494;3,04659736;-9,888889015;5,149730031
18594,44634;5,471070334;3,437171676;616,5118158;270,8329592;18,66623635;3,028386708;-6,518574574;5,103565079
18969,30635;5,577468376;3,468560975;508,4243485;271,7072262;19,35262462;3,005249767;-7,354978443;5,112102288
19180,05052;5,210835887;3,479480772;497,861492;272,2837311;19,15181526;3,006211056;-7,932530275;5,120242608
19455,19422;5,175616144;3,490002623;515,1833475;272,6096304;18,99423517;3,000002851;-7,952359094;5,11171813
19778,73539;5,045503495;3,505971354;563,5472094;273,4144661;18,58872225;2,98953144;-7,863905216;5,102101953
19907,78056;5,04954905;3,524341484;562,9303143;273,1093357;18,59729645;2,999055739;-7,863291777;5,129949223
20051,30562;5,05569627;3,537295259;563,2226017;272,8244062;18,60013068;3,006028253;-7,84461698;5,150088245
20217,1429;5,057225375;3,552388018;560,6633448;272,5689089;18,6173872;3,014804599;-7,861529977;5,172924692
20262,16672;4,086415146;3,560174783;570,8328468;270,4526696;17,97879426;3,02860279;-9,10298864;5,264039946
20033,36464;5,847541007;3,565818982;609,1383394;264,5736986;18,79613714;3,070216625;-5,697461968;5,230606171
20605,77125;5,6834713;3,533605994;545,9338431;270,7908555;19,08953779;2,988359744;-6,784506308;5,136248719
20478,74295;4,865028325;3,429789201;627,5473694;270,9723153;18,24779069;3,001012292;-7,802501888;5,136102891
20145,40673;5,608808959;3,588760137;543,8300619;262,6757554;18,93806331;3,161652461;-6,144488357;5,376493406
20992,61713;6,11724832;3,579515921;493,3511417;269,7315809;19,71788906;3,054422518;-6,833521546;5,251428291
21068,28373;6,046721526;3,6642122;454,2398699;268,3193426;19,91030131;3,112265262;-7,21742142;5,386935341
20809,3221;3,55373476;3,909412984;545,1602641;262,846851;17,51741908;3,360088053;-9,082869888;5,842703526
21005,28769;4,376972245;3,748049161;515,4818541;261,4280151;18,43061454;3,191547956;-8,520377047;5,672069604
20984,60993;5,376975773;3,708598427;511,220423;257,9456903;19,38686547;3,171773339;-7,345978278;5,652564307
21112,72114;4,632051936;3,677594768;679,1115766;258,0462422;17,59890186;3,18013455;-6,547511351;5,5782666
21511,4082;5,494782162;3,534074494;497,6067134;265,5736765;19,36876312;3,054321088;-7,366767143;5,30915011
21577,55331;5,494186296;3,44662448;527,2825744;265,207537;19,27114152;3,034026051;-7,157872202;5,16951173
21582,66964;4,585434122;3,554822309;565,5612644;263,8003663;18,1251821;3,101698672;-7,276635444;5,369906618
22014,87922;6,437376886;3,500911835;511,4036805;266,4851301;19,83337346;3,044727035;-5,816368105;5,188076306
22102,74028;6,217655908;3,503664819;486,9313115;266,7811838;19,85887746;3,049036851;-6,209824437;5,201023485
22334,6656;6,211660016;3,511297888;496,0627695;266,7630336;19,77740589;3,04697233;-6,216435572;5,196978096
22401,32847;6,116788487;3,513427693;472,9116861;266,1392371;19,89955772;3,052029373;-6,469096407;5,226474776
22632,78106;5,583434431;3,523833139;458,6070679;267,3724272;19,65231216;3,049589556;-7,44915145;5,234925646
22788,77833;5,583319014;3,535047603;457,6852864;267,1483344;19,65889195;3,055635071;-7,455102908;5,251814993
23167,42905;5,797567904;3,549869989;508,6603078;268,2301602;19,38684223;3,048496841;-6,818988054;5,243245161
23168,30093;5,927412976;3,587698302;528,3457587;264,4743673;19,42151508;3,087738848;-6,271294708;5,270475169
23167,60628;6,178213215;3,591898742;531,6387746;261,4954583;19,59627986;3,106231856;-5,696534261;5,305112421
23367,63772;6,13081494;3,63987497;531,8799873;261,0035035;19,55313359;3,136052696;-5,707200183;5,340162294
23587,50364;6,338361623;3,616033755;564,3009083;262,4158603;19,46438138;3,12494298;-5,237324666;5,288186559
23517,66817;6,358595975;3,681647088;593,8432764;259,970791;19,07725895;3,207105939;-4,445806128;5,419598724
23769,19488;6,181106254;3,754483098;521,6788882;257,9319472;19,60616841;3,22642093;-5,553993183;5,502469827
23940,06029;6,083948179;3,840540746;501,543509;256,5432878;19,62354575;3,269753214;-5,766634234;5,622366658
23847,32415;6,014265726;4,178539452;412,6385198;245,1365311;19,97203627;3,459225443;-5,894789354;6,135177028
24054,13334;5,999001276;4,175136304;406,0478081;245,1886145;19,98897284;3,460455034;-5,964436934;6,128784995
24153,65895;6,62955214;4,149252187;427,182895;244,4107835;20,28758647;3,448409709;-4,979041634;6,091503894
23973,88821;7,272375302;4,049900876;434,2183427;240,6165712;20,60727472;3,428913001;-3,809835433;5,997934259
24273,18349;7,670856255;4,030197235;473,3900459;241,3842103;20,67285805;3,419658151;-3,254232638;5,946929158
24287,08245;7,945349236;4,004098052;471,2776469;239,7960213;20,89272534;3,415142698;-2,798393775;5,934031553
24330,35092;7,549030567;3,983786208;520,9373084;239,6095676;20,34548779;3,427719016;-2,650523801;5,924230742
24674,20139;8,110647487;4,013452841;498,0137813;240,0232245;20,86942008;3,404791976;-2,463250552;5,924412198
25203,71281;6,939286093;3,830823151;514,8927827;250,8381314;20,08620773;3,274077874;-4,275762644;5,627598802
25356,5685;6,501160824;3,767233809;550,1568346;251,8393802;19,45671977;3,209090435;-4,09516012;5,490491604
26342,81817;5,914510244;3,713244654;581,3859828;263,7783887;18,98595522;3,153583344;-5,634398968;5,333031612
27188,27846;4,677919276;3,67836596;707,9099525;274,9296567;17,43101884;3,139607192;-7,214119586;5,227806266
26679,51718;6,384495296;3,598429636;673,0224125;267,3279797;18,72421219;3,145808507;-4,694895253;5,244100722
27792,57933;3,811257855;3,707124079;734,9510682;279,286037;16,63410253;3,175927472;-8,461064516;5,249027941
27989,18742;3,443242286;3,761843861;802,4919131;285,6682638;15,75264206;3,238617438;-8,246767615;5,307127533
27120,71476;4,927770335;3,634471291;626,9322812;268,7502678;18,00561824;3,152142555;-6,844544355;5,330923998
27823,76692;5,28174401;3,704602872;698,8717012;274,3842855;17,72396366;3,172613595;-6,129983144;5,325495695
27988,99803;5,121027158;3,711750951;672,2151226;273,9208984;17,76162473;3,163947479;-6,41775911;5,355102513
27805,98475;6,031902579;3,669283658;658,1104083;267,8544725;18,46331095;3,141365505;-5,051134278;5,36000026
28018,82776;6,641474605;3,692972076;660,4437252;267,6896424;18,81212522;3,133910269;-4,144370269;5,401439709
27931,98897;5,780391201;3,699837816;659,6669761;264,361821;18,33491388;3,153234883;-5,275563421;5,494231508
27794,36806;6,001329513;3,699404605;697,6212729;260,5313338;18,18923751;3,161045155;-4,175958027;5,512625758
28052,89897;7,068175755;3,718286158;627,246317;259,9339269;19,37667087;3,165280099;-3,569211038;5,506034914
27780,79916;6,495796029;3,80194131;720,5804069;267,7302692;18,81872006;3,337942617;-3,891595504;5,611545146
27529,14074;6,779027332;3,694068132;656,9437802;253,1894847;19,51687543;3,224083232;-3,51809921;5,544126617
28448,18858;7,760412438;3,792436465;668,4123033;256,1973741;19,71917634;3,228043519;-2,534817048;5,512078626
29173,39431;6,269801045;3,873721902;659,727195;264,1249062;18,6403058;3,273269266;-4,916027486;5,541557924
29648,40239;6,044802037;3,907353374;689,2521131;268,7972895;18,08974024;3,29765387;-5,138013599;5,516679462
29583,01001;6,415103598;3,822682078;706,5537032;265,7798405;18,48001964;3,243179342;-4,457765573;5,46040117
29232,8795;5,737435349;3,802997962;744,0835063;269,7427631;17,75356314;3,311085225;-4,639621856;5,501555917
29153,57735;5,636112767;3,713034564;692,62655;258,5191516;18,10345706;3,190410776;-4,917666554;5,442886917
29795,53367;5,705569429;3,77428582;606,6699663;263,7845255;18,75092444;3,198082965;-6,037444998;5,440075869
30230,48618;2,746737236;3,835245176;577,055142;269,3848113;17,15702741;3,220985298;-10,82354136;5,575936859
29530,92055;3,508008721;3,802960671;642,9509949;262,2445544;17,13604167;3,267035008;-8,37659442;5,626756093
30668,36867;3,595597673;3,823715006;604,7005483;271,6158712;17,34957798;3,293745477;-9,662072244;5,550016583
30295,85712;5,848976134;3,730574655;656,3363823;267,2016254;18,58761939;3,197656327;-5,803436884;5,471913749
29852,50833;5,569975099;3,656960625;720,759448;259,3679078;17,91670155;3,163541217;-4,720255645;5,457762394
30289,18072;7,213057861;3,716148298;655,9293186;258,3817937;19,36778675;3,175692055;-3,331060429;5,446880704
30349,4468;6,506877585;3,740863567;657,230047;259,1994773;18,94381554;3,221318977;-4,415767189;5,518850872
30492,62984;6,524396753;3,754417546;657,3578988;258,8395703;18,9577717;3,227751066;-4,381136274;5,541462683
30670,63071;5,788311889;3,754723604;683,6630449;259,005596;18,3849695;3,218408741;-5,331348917;5,576168718
30702,6292;6,58830026;3,743344842;695,2652571;256,4658312;18,95377631;3,203920753;-3,942741367;5,55935896
30877,09772;6,577254183;3,727904552;777,8030136;258,1975234;18,19257458;3,191756451;-2,916973063;5,536222845
31212,14075;7,540786214;3,731849265;676,6469365;259,4827749;19,47323983;3,183115154;-2,961095653;5,495402299
30991,0154;6,179736345;3,698479856;692,518242;266,3155023;18,36842946;3,210760539;-4,438568149;5,577704909
31222,01512;5,90122596;3,707302644;735,0994574;262,0542482;17,96837196;3,228163965;-4,262474747;5,515711152
31295,36753;8,11995446;3,707993491;658,27542;258,8174943;19,98454388;3,16518266;-1,909277918;5,534657407
31321,90621;5,831836386;3,709221378;636,7423783;256,8737554;18,88968063;3,175914098;-5,454586015;5,610644262
31333,76145;6,410661879;3,722352069;649,799307;256,3607585;19,04737701;3,216399297;-4,164391913;5,552487838
31947,67724;6,28620327;3,833028903;606,4972144;258,7059263;19,17334393;3,266896493;-5,239686803;5,659844719
32042,65877;5,559836785;3,764977707;717,8436344;261,4918648;18,12009324;3,238616533;-5,632491317;5,628100726
31959,86879;6,077137413;3,774742152;768,4597781;260,9841223;18,01038451;3,262417096;-3,840433508;5,579341416
32252,98652;6,151168734;3,853360958;734,3061343;262,4852924;17,95582584;3,356511645;-3,98173166;5,657688716
31173,28995;6,516373376;3,826317212;660,2441791;248,9796918;18,89063195;3,368106262;-2,893084364;5,794403984
31496,08081;6,643194615;3,747871082;621,5342766;249,7477693;19,23848523;3,308384402;-3,233490563;5,71565029
32316,65377;6,002161681;3,783025415;576,7685217;253,7584044;18,92110439;3,254867899;-4,722224355;5,678875773
33259,20016;5,874984318;3,762248867;679,4365521;260,5609174;18,21858591;3,207151914;-4,786687661;5,586714533
33513,82781;5,35453816;3,690751393;687,8329678;262,3214528;17,87232777;3,160284793;-5,600929364;5,446710291
34993,43754;4,258285428;3,683543509;708,2179965;275,010784;17,12365393;3,049192557;-7,74554231;5,275297574
33802,02276;4,099777095;3,59251717;783,5472424;268,1613413;16,5779926;3,117332528;-7,11428914;5,439146447
33687,63433;5,649010619;3,661141887;761,6814523;262,2903085;17,59549674;3,167647579;-4,492375209;5,508532479
35494,56105;5,163815365;3,773773392;752,2322285;275,2714709;17,5748717;3,061635315;-6,369086913;5,39434961
34032,49993;6,414306907;3,673559672;629,0748155;264,4936;19,16747529;3,169170245;-5,23782323;5,517795684
33696,53699;6,210882282;3,752617949;550,9180299;255,0967614;19,36394946;3,259346201;-5,107006103;5,586344244
33346,80143;8,007955569;3,792136114;480,6935149;250,090538;21,00886925;3,283732911;-2,930744858;5,719494486
33125,33367;7,61667596;4,072723179;379,6618706;238,8969876;21,23518293;3,436326012;-3,572060223;6,205379078
34543,73515;6,654449367;4,215770875;421,1769011;248,7629108;20,23288706;3,445738213;-5,31764726;6,285642392
34603,82068;6,002863833;4,22309494;436,7499925;248,3000893;19,73957859;3,472124901;-6,10178857;6,292001595
34523,0784;6,99709317;4,154071709;529,0803357;246,5212836;20,04104462;3,469433755;-4,164407535;6,190553628
34116,39255;7,705733086;4,06916855;597,5753171;241,6877468;20,1226267;3,433183813;-2,121732448;6,026761969
35753,6787;6,428813508;4,047988751;703,3156233;266,0233061;18,49697168;3,403419651;-4,105980705;5,822359625
35707,77473;5,947123352;3,532472134;719,9743428;270,864375;18,20563665;3,064773368;-5,016891676;5,249975434
35363,56918;5,665036902;3,530281327;635,6585384;262,5894218;18,56592631;3,072893878;-5,467669522;5,332662063
36713,01539;4,964220988;3,660192783;717,7454033;272,0354433;17,41579204;3,099846469;-6,452175371;5,39582388
37705,32504;4,515434402;3,904029904;703,3358819;278,2367436;17,26763341;3,266785646;-7,757649331;5,52648572
36333,67398;4,697773079;3,798694657;765,7598616;264,1249282;16,9625883;3,256864367;-5,988587821;5,624474887
38047,50785;5,996540892;3,977452334;772,4291075;273,2130028;17,62295865;3,335589035;-5,083304263;5,611818551
36871,73011;5,703212486;3,834547947;719,3488471;262,8955432;18,02646531;3,261608638;-5,473989172;5,672391955
36263,30183;6,632687286;3,726485389;669,9017018;255,6207398;18,98722804;3,212420582;-3,874885587;5,567601289
36682,00038;5,524028233;3,753392701;663,5590678;257,6363903;18,28642645;3,22962465;-5,731489004;5,609463626
37134,46279;6,901455806;3,784182465;659,5748276;259,0531281;19,04743696;3,250482156;-3,781928249;5,53846753
36974,33773;5,934628902;3,717188925;713,8328789;258,8217021;18,18764643;3,198562837;-4,47458237;5,523962344
37796,25456;6,049472029;3,85517802;712,9927964;267,2629154;17,92300061;3,326586303;-4,684934859;5,576303409
37248,18182;6,251893208;3,838668367;711,3287989;265,129319;18,21925938;3,373479322;-4,065664265;5,613726553
