"";"Ages";"optima";"mean";"Ages.1";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"Ages.2";"optima.1";"mean.1";"Ages.3";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"Ages.4";"optima.2";"mean.2";"Ages.5";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"Ages.6";"optima.3";"mean.3";"Ages.7";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3"
"263";263;11,4487243621811;11,4397446696041;263;7,75087543771886;15,1185592796398;0,69134567283642;22,2061030515258;263;353,241620810406;559,261257757023;263;228,654327163583;543,786893446724;104,067033516759;1212,16108054027;263;1,02751375687844;1,04183416865941;263;-3,05452726363182;5,13956978489244;-10,8884442221111;12,9734867433717;263;20,336168084042;20,3473970012535;263;17,1755877938969;23,4967483741871;11,1245622811406;29,5747873936968
"264";264;11,8129064532266;11,8023006618963;264;8,17108554277139;15,4547273636818;1,16758379189595;22,4302151075538;264;410,405202601302;596,758006303355;264;281,420710355179;599,484742371186;139,244622311157;1220,95547773887;264;2,01800900450225;2,02192822353869;264;-2,09404702351176;6,13006503251626;-9,95797898949475;14,024012006003;264;20,5252626313157;20,5279059881289;264;17,3646823411706;23,7128564282141;11,2596298149075;29,8179089544772
"265";265;11,8689344672336;11,8627038873373;265;8,28314157078539;15,4547273636818;1,39169584792396;22,3461730865433;265;385,487743871937;564,409542887743;265;263,83191595798;565,772886443222;128,984492246124;1159,39469734867;265;1,95797898949475;1,96518957687067;265;-2,12406203101551;6,040020010005;-9,95797898949475;13,8739369684842;265;20,6333166583292;20,6416416618008;265;17,5537768884442;23,7398699349675;11,6108054027013;29,655827913957
"266";266;12,4292146073036;12,4391485557244;266;8,87143571785893;15,9869934967484;2,0360180090045;22,8224112056028;266;388,419209604803;556,99563914163;266;268,22911455728;562,841420710356;133,381690845424;1127,14857428714;266;2,6783391695848;2,68473097685427;266;-1,40370185092547;6,76038019009505;-9,20760380190095;14,5942971485743;266;21,1465732866433;21,1594677923707;266;18,040020010005;24,2531265632816;12,0970485242621;30,2231115557779
"267";267;12,7933966983492;12,7972561392977;267;9,15157578789395;16,4632316158079;2,12006003001501;23,4667333666833;267;394,282141070536;555,999135745983;267;275,557778889446;564,307153576789;140,71035517759;1109,55977988995;267;2,76838419209605;2,76996906274217;267;-1,1935967983992;6,76038019009505;-8,81740870435218;14,384192096048;267;21,6598299149575;21,6670309623209;267;18,3641820910455;24,9824912456228;12,016008004002;31,303651825913
"268";268;12,4852426213107;12,4797601444696;268;9,01150575287644;15,9309654827414;2,40020010005003;22,5702851425713;268;400,145072536269;569,729562468884;268;278,489244622312;577,498749374688;140,71035517759;1146,20310155078;268;2,46823411705853;2,48069534355161;268;-1,49374687343672;6,46023011505753;-9,14757378689345;14,0840420210105;268;21,3896948474237;21,3841534401002;268;18,256128064032;24,496248124062;12,2861430715358;30,4662331165583
"269";269;11,2526263131566;11,2661614685561;269;8,22711355677839;14,2781390695348;2,42821410705353;20,1050525262631;269;625,867933966984;796,71573583095;269;467,568784392197;838,399199599801;268,22911455728;1458,40420210105;269;0,937468734367187;0,939406571450136;269;-2,60430215107554;4,4792396198099;-9,38769384692346;11,2926463231616;269;20,9034517258629;20,9010121775715;269;18,256128064032;23,5507753876938;13,1775887943972;28,6293146573287
"270";270;9,65582791395698;9,6533925987384;270;6,46223111555778;12,8494247123562;0,355177588794398;18,9564782391196;270;637,59379689845;801,646190468624;270;480,760380190096;847,1935967984;281,420710355179;1449,60980490245;270;-0,953476738369183;-0,966127668833636;270;-4,64532266133066;2,70835417708854;-11,6988494247124;9,79189594797399;270;19,5257628814407;19,5268783389178;270;16,6893446723362;22,3621810905453;11,2326163081541;27,8189094547274
"271";271;11,2246123061531;11,2193891356154;271;8,3391695847924;14,1100550275138;2,79239619809905;19,6568284142071;271;685,962981490746;830,253197392496;271;532,061030515258;885,302651325664;326,858429214608;1439,34967483742;271;0,90745372686343;0,922292353264539;271;-2,51425712856428;4,3591795897949;-9,11755877938969;10,9624812406203;271;20,6063031515758;20,6023582504238;271;18,1480740370185;23,0375187593797;13,447723861931;27,7378689344672
"272";272;10,9164582291146;10,9166949828723;272;7,89094547273637;13,9419709854927;2,09204602301151;19,7408704352176;272;671,305652826414;839,210959647559;272;508,609304652327;888,23411705853;300,47523761881;1506,77338669335;272;0,307153576788394;0,312921371891797;272;-3,17458729364682;3,78889444722361;-9,83791895947974;10,4822411205603;272;20,552276138069;20,5615837416824;272;17,9589794897449;23,1725862931466;12,9344672336168;28,1700850425213
"273";273;11,3646823411706;11,3536194121412;273;8,4232116058029;14,3061530765383;2,76438219109555;19,9649824912456;273;728,46923461731;903,54914642844;273;554,047023511757;957,123561780891;329,789894947475;1609,37468734367;273;0,637318659329665;0,633183768900083;273;-2,90445222611305;4,14907453726863;-9,65782891445723;10,9324662331166;273;20,8494247123562;20,8485284940756;273;18,2291145572786;23,4697348674337;13,2046023011506;28,4942471235618
"274";274;11,4487243621811;11,4434311298675;274;8,56328164082041;14,3341670835418;2,98849424712356;19,8809404702351;274;693,291645822912;862,270112294727;274;527,663831915959;913,151575787895;313,666833416709;1539,01950975488;274;0,997498749374685;1,00683652063609;274;-2,36418209104552;4,38919459729865;-8,84742371185593;10,8424212106053;274;20,9304652326163;20,9289362514585;274;18,3911955977989;23,4697348674337;13,5287643821911;28,3321660830415
"275";275;10,1880940470235;10,1881966675659;275;7,02251125562782;13,3816908454227;0,915457728864432;19,4887443721861;275;622,936468234118;792,873672833475;275;466,103051525764;834,002001000501;269,694847423713;1449,60980490245;275;-0,383191595797896;-0,38199311955836;275;-3,98499249624812;3,21860930465233;-10,8884442221111;10,152076038019;275;20,1740870435218;20,1693612617073;275;17,4457228614307;22,9024512256128;12,2051025512756;28,1160580290145
"276";276;10,328164082041;10,340326060452;276;7,30265132566283;13,3816908454227;1,47573786893447;19,1805902951476;276;631,730865432717;795,040886923648;276;474,897448724363;838,399199599801;277,023511755879;1437,88394197099;276;-0,113056528264131;-0,124382244738234;276;-3,59479739869935;3,36868434217109;-10,288144072036;10,032016008004;276;19,9309654827414;19,9205448652724;276;17,2296148074037;22,632316158079;12,016008004002;27,8189094547274
"277";277;14,1100550275138;14,1107291494197;277;11,6168084042021;16,6033016508254;6,8264132066033;21,3936968484242;277;672,771385692847;850,335775663562;277;504,212106053027;895,562781390696;293,146573286644;1546,34817408704;277;5,04952476238119;5,05401398857716;277;1,86793396698349;8,23111555777889;-4,25512756378189;14,3541770885443;277;23,5507753876938;23,5525441878164;277;21,767883941971;25,3606803401701;18,3101550775388;28,8184092046023
"278";278;10,5802901450725;10,5817333900562;278;6,49024512256128;14,6703351675838;-1,32566283141571;22,4862431215608;278;413,336668334168;601,419075196665;278;282,886443221612;603,881940970486;139,244622311157;1231,2156078039;278;-0,983491745872932;-0,980873959866718;278;-5,60580290145073;3,66883441720861;-14,4902451225613;12,5232616308154;278;20,1470735367684;20,1564433443527;278;16,4732366183092;23,8209104552276;9,44972486243121;30,8444222111056
"279";279;10,048024012006;10,0456636773587;279;5,87393696848424;14,1940970485243;-2,08204102051025;22,1780890445223;279;425,062531265634;621,221397966316;279;290,215107553778;622,936468234118;142,176088044023;1273,72186093047;279;-1,58379189594798;-1,59799503294577;279;-6,29614807403702;3,12856428214107;-15,3606803401701;12,1630815407704;279;19,6068034017008;19,6190161106606;279;15,9059529764882;23,3076538269135;8,82841420710355;30,4122061030515
"280";280;10,832416208104;10,8186112964454;280;6,7143571785893;14,9504752376188;-1,1855927963982;22,8224112056028;280;406,008004002002;595,174115009021;280;277,023511755879;596,55327663832;134,847423711857;1225,35267633817;280;-0,233116558279136;-0,240798619069162;280;-4,97548774387193;4,4792396198099;-14,0100050025012;13,543771885943;280;20,2281140570285;20,2183856193785;280;16,5272636318159;23,9289644822411;9,44972486243121;31,0065032516258
"281";281;10,664332166083;10,6499403141382;281;6,54627313656828;14,7543771885943;-1,29764882441221;22,6263131565783;281;433,856928464233;633,006323755665;281;297,543771885944;636,128064032017;146,573286643323;1297,1735867934;281;-0,743371685842924;-0,735128241046252;281;-5,42571285642821;3,93896948474237;-14,3701850925463;12,9134567283642;281;20,3091545772886;20,3077284929515;281;16,608304152076;24,0100050025013;9,53076538269135;31,0875437718859
"282";282;9,68384192096048;9,67418215083789;282;5,2576288144072;14,0820410205103;-3,17458729364682;22,5422711355678;282;425,062531265634;593,315751682523;282;299,009504752377;605,347673836919;155,367683841922;1175,51775887944;282;-0,833416708354179;-0,831215305496903;282;-6,14607303651826;4,4792396198099;-16,2911455727864;14,6543271635818;282;19,1475737868934;19,1533205173377;282;15,2036018009005;23,0915457728864;7,63981990995498;30,6553276638319
"283";283;10,1320660330165;10,1378740172445;283;5,81790895447724;14,4462231115558;-2,44622311155578;22,7103551775888;283;426,528264132067;595,677957183047;283;299,009504752377;606,813406703352;153,901950975489;1181,38069034517;283;0,247123561780889;0,257124444229735;283;-4,58529264632316;5,1095547773887;-13,8599299649825;14,384192096048;283;19,5527763881941;19,565340599269;283;15,6358179089545;23,4697348674337;8,12606303151576;30,9794897448724
"284";284;12,3451725862931;12,3554616802538;284;8,95547773886944;15,7348674337169;2,45622811405703;22,2621310655328;284;499,814907453728;679,602551926254;284;356,173086543273;699,154577288645;189,079539769886;1320,62531265633;284;2,16808404202101;2,17410673169557;284;-1,67383691845923;6,040020010005;-9,08754377188594;13,4537268634317;284;21,6328164082041;21,6461123406161;284;18,5802901450725;24,712356178089;12,6913456728364;30,6013006503252
"285";285;8,84342171085543;8,83634253302583;285;4,22111055527764;13,4377188594297;-4,57528764382191;22,2621310655328;285;429,459729864933;601,307564759927;285;301,940970485244;612,676338169085;155,367683841922;1194,57228614307;285;-1,1935967983992;-1,19353439503487;285;-6,77638819409705;4,38919459729865;-17,431715857929;15,0445222611306;285;18,2831415707854;18,2886028471342;285;14,2311155577789;22,3351675837919;6,47823911955978;30,088044022011
"286";286;10,1320660330165;10,1364631303381;286;6,26613306653327;13,9979989994997;-1,1295647823912;21,3936968484242;286;460,240120060031;627,78216033061;286;328,324162081041;644,922461230616;174,422211105554;1222,4212106053;286;-0,0830415207603821;-0,0951830332627374;286;-4,67533766883442;4,4792396198099;-13,4097048524262;13,2436218109055;286;19,5257628814407;19,5366855719028;286;16,0950475237619;22,9564782391196;9,53076538269135;29,5477738869435
"287";287;9,65582791395698;9,64967503706404;287;5,59379689844922;13,7178589294647;-2,19409704852426;21,5057528764382;287;460,240120060031;630,106146311663;287;328,324162081041;647,853926963483;172,95647823912;1229,74987493747;287;-0,323161580790391;-0,341234466854969;287;-5,2456228114057;4,59929964982491;-14,7003501750875;14,024012006003;287;18,9314657328664;18,9325219702553;287;15,3926963481741;22,4972486243122;8,55827913956978;29,3046523261631
"288";288;13,0735367683842;13,0685903429822;288;10,3561780890445;15,7628814407204;5,1735867933967;20,9734867433717;288;520,335167583793;682,497808798782;288;381,090545272637;710,880440220111;211,065532766384;1283,9819909955;288;4,3591795897949;4,35264478845883;288;0,967483741870936;7,72086043021511;-5,51575787893947;14,2341170585293;288;22,1730865432716;22,1620646457422;288;19,7418709354677;24,5772886443222;15,0955477738869;29,2506253126563
"289";289;12,9334667333667;12,9357819135878;289;10,272136068034;15,5947973986993;5,1735867933967;20,7213606803402;289;532,061030515258;693,452422700094;289;391,35067533767;724,07203601801;218,39419709855;1298,63931965983;289;4,11905952976488;4,10657363584162;289;0,787393696848426;7,42071035517759;-5,57578789394697;13,783891945973;289;22,0380190095048;22,0362650210449;289;19,6608304152076;24,4152076038019;15,0685342671336;28,9804902451226
"290";290;13,0735367683842;13,0699272328096;290;10,3561780890445;15,7628814407204;5,1735867933967;20,9454727363682;290;521,800900450226;683,539751242211;290;382,55627813907;712,346173086544;212,531265632817;1285,44772386193;290;4,3591795897949;4,35664152763173;290;0,967483741870936;7,72086043021511;-5,48574287143572;14,2041020510255;290;22,1730865432716;22,1611221553281;290;19,7418709354677;24,5772886443222;15,1225612806403;29,223611805903
"291";291;9,71185592796398;9,72252812988208;291;6,35017508754377;13,0735367683842;-0,0930465232616307;19,5167583791896;291;493,951975987995;635,370700654758;291;366,433216608305;665,442721360681;208,134067033518;1174,05202601301;291;-0,623311655827912;-0,610551079859618;291;-4,55527763881941;3,33866933466734;-12,1490745372686;10,9024512256128;291;20,0390195097549;20,044665605015;291;17,3376688344172;22,7673836918459;12,1240620310155;27,9809904952476
"292";292;9,34767383691846;9,33726342104592;292;6,07003501750875;12,5972986493247;-0,177088544272134;18,8444222111056;292;620,005002501251;772,522206005927;292;471,965982991497;817,878939469736;279,954977488745;1382,18609304652;292;-1,43371685842921;-1,42041287262891;292;-5,21560780390195;2,34817408704352;-12,4492246123062;9,58179089544772;292;19,3636818409205;19,3530143510945;292;16,5272636318159;22,1730865432716;11,1245622811406;27,6028014007004
"293";293;9,991995997999;9,99056715403072;293;6,8544272136068;13,1015507753877;0,859429714857431;19,1245622811406;293;599,484742371186;742,703500864357;293;457,308654327164;787,098549274638;274,092046023012;1319,1595797899;293;-0,773386693346673;-0,768844654693443;293;-4,52526263131566;3,00850425212607;-11,7288644322161;10,2121060530265;293;19,7148574287144;19,7258972238448;293;16,9864932466233;22,4432216108054;11,7458729364682;27,7108554277139
"294";294;10,440220110055;10,4311332345673;294;7,55477738869435;13,3256628314157;1,9799899949975;18,8724362181091;294;653,716858429215;816,765119208531;294;495,417708854428;863,316658329165;293,146573286644;1465,73286643322;294;-0,473236618309151;-0,462932882525265;294;-3,95497748874437;3,03851925962982;-10,648324162081;9,73186593296649;294;20,552276138069;20,5526718086528;294;18,0940470235118;23,0375187593797;13,3126563281641;27,791895947974
"295";295;8,73136568284142;8,73181748931801;295;5,28564282141071;12,2051025512756;-1,35367683841921;18,8444222111056;295;545,252626313157;695,96556491685;295;407,473736868435;731,400700350176;234,517258629316;1275,1875937969;295;-2,78439219609805;-2,79033116261809;295;-6,8664332166083;1,26763381690846;-14,64032016008;9,0415207603802;295;19,6068034017008;19,5970363859935;295;16,7973986993497;22,3891945972986;11,4217108554277;27,7648824412206
"296";296;9,34767383691846;9,33726342104592;296;6,07003501750875;12,5972986493247;-0,177088544272134;18,8444222111056;296;620,005002501251;772,522206005927;296;471,965982991497;817,878939469736;279,954977488745;1382,18609304652;296;-1,43371685842921;-1,42041287262891;296;-5,21560780390195;2,34817408704352;-12,4492246123062;9,58179089544772;296;19,3636818409205;19,3530143510945;296;16,5272636318159;22,1730865432716;11,1245622811406;27,6028014007004
"297";297;9,991995997999;9,99056715403072;297;6,8544272136068;13,1015507753877;0,859429714857431;19,1245622811406;297;599,484742371186;742,703500864357;297;457,308654327164;787,098549274638;274,092046023012;1319,1595797899;297;-0,773386693346673;-0,768844654693443;297;-4,52526263131566;3,00850425212607;-11,7288644322161;10,2121060530265;297;19,7148574287144;19,7258972238448;297;16,9864932466233;22,4432216108054;11,7458729364682;27,7108554277139
"298";298;10,440220110055;10,4311332345673;298;7,55477738869435;13,3256628314157;1,9799899949975;18,8724362181091;298;653,716858429215;816,765119208531;298;495,417708854428;863,316658329165;293,146573286644;1465,73286643322;298;-0,473236618309151;-0,462932882525265;298;-3,95497748874437;3,03851925962982;-10,648324162081;9,73186593296649;298;20,552276138069;20,5526718086528;298;18,0940470235118;23,0375187593797;13,3126563281641;27,791895947974
"299";299;13,4097048524262;13,3984490199688;299;10,6363181590795;16,1830915457729;5,31365682841421;21,5057528764382;299;499,814907453728;672,577066141505;299;359,104552276139;694,757378689346;193,476738369186;1294,24212106053;299;4,65932966483242;4,6508627750413;299;1,1775887943972;8,11105552776388;-5,45572786393197;14,744372186093;299;22,7943971985993;22,7914953015822;299;20,4442221110555;25,1175587793897;15,959979989995;29,6018009004502
"300";300;12,7933966983492;12,789319727985;300;9,54377188594297;16,0150075037519;3,35267633816909;22,2341170585293;300;542,321160580291;731,336127597662;300;389,884942471237;754,852426213107;209,599799899951;1408,56928464232;300;2,43821910955478;2,43561400857636;300;-1,46373186593296;6,31015507753877;-8,87743871935968;13,7538769384692;300;22,2271135567784;22,2390536722676;300;19,3096548274137;25,1715857928964;13,6908454227114;30,7633816908454
"301";301;13,1015507753877;13,0943858662625;301;9,68384192096048;16,5192596298149;3,10055027513757;23,0745372686343;301;524,732366183092;734,634316132942;301;367,898949474738;748,989494747374;189,079539769886;1459,86993496748;301;2,6783391695848;2,68101678991652;301;-1,34367183591796;6,7303651825913;-9,08754377188594;14,4442221110555;301;22,6053026513257;22,6168043039417;301;19,5257628814407;25,6848424212106;13,6098049024512;31,6008004002001
"302";302;13,5497748874437;13,5608722813219;302;10,272136068034;16,8554277138569;3,96898449224612;23,1585792896448;302;640,525262631316;858,517086356926;302;460,240120060031;889,699849924963;249,174587293648;1651,88094047024;302;2,52826413206603;2,5234944085968;302;-1,13356678339169;6,16008004002001;-8,12706353176588;13,183591795898;302;23,2266133066533;23,2299498672994;302;19,9579789894947;26,4952476238119;13,7178589294647;32,7623811905953
"303";303;13,6898449224612;13,6802595849309;303;10,3001500750375;17,0795397698849;3,77288644322161;23,5787893946974;303;483,691845922962;701,880000640951;303;329,789894947475;706,483241620811;162,696348174088;1436,41820910455;303;3,30865432716358;3,31023167187259;303;-0,503251625812908;7,15057528764383;-7,82691345672836;14,4742371185593;303;22,7403701850925;22,7342228830705;303;19,7958979489745;25,6578289144572;14,2041020510255;31,2766383191596
"304";304;12,6253126563282;12,6330330596451;304;9,26363181590795;15,9869934967484;2,82041020510255;22,4582291145573;304;408,939469734868;626,892929194843;304;271,160580290146;618,539269634818;126,053026513258;1330,88544272136;304;0,817408704352175;0,812103698239095;304;-2,96448224112056;4,59929964982491;-10,2281140570285;11,8329164582291;304;22,632316158079;22,6238192440959;304;19,4447223611806;25,7928964482241;13,3666833416708;31,8709354677339
"305";305;12,7373686843422;12,7251681071762;305;9,59979989994997;15,8469234617309;3,6048024012006;21,8699349674837;305;599,484742371186;819,032832244083;305;426,528264132067;844,262131065533;225,722861430716;1599,11455727864;305;0,967483741870936;0,958676241389408;305;-2,60430215107554;4,50925462731366;-9,38769384692346;11,3226613306653;305;22,2541270635318;22,2515347470495;305;19,3096548274137;25,1715857928964;13,6908454227114;30,8174087043522
"306";306;13,1295647823912;13,1417067728674;306;10,16008004002;16,1270635317659;4,41720860430215;21,8419209604802;306;762,181090545273;960,004739796477;306;571,635817908955;1014,28714357179;334,187093546774;1741,29064532266;306;2,6783391695848;2,69252560946423;306;-0,743371685842924;6,13006503251626;-7,31665832916458;12,7033516758379;306;22,2811405702851;22,2846984665529;306;19,4447223611806;25,1175587793897;14,0150075037519;30,5472736368184
"307";307;12,4292146073036;12,4293229880797;307;9,09554777388695;15,7628814407204;2,70835417708854;22,1780890445223;307;419,199599799901;640,094386031859;307;278,489244622312;633,19659829915;130,450225112557;1354,33716858429;307;1,20760380190095;1,20602784728931;307;-2,39419709854927;4,80940470235117;-9,32766383191596;11,7128564282141;307;22,3891945972986;22,3970593638007;307;19,3366683341671;25,4417208604302;13,4747373686843;31,303651825913
"308";308;12,5132566283142;12,5197671078228;308;8,87143571785893;16,1550775387694;1,895947973987;23,1305652826413;308;433,856928464233;646,240461810895;308;293,146573286644;644,922461230616;140,71035517759;1344,07703851926;308;2,16808404202101;2,17342031840829;308;-2,064032016008;6,40020010005003;-10,1380690345173;14,504252126063;308;22,1190595297649;22,1112876687076;308;18,9584792396198;25,2526263131566;12,9074537268634;31,303651825913
"309";309;3,10055027513757;3,17317937088396;309;-3,17458729364682;9,34767383691846;-14,9124562281141;21,0855427713857;309;401,610805402702;569,999832396813;309;278,489244622312;577,498749374688;140,71035517759;1144,73736868434;309;-8,15707853926963;-7,92926410153693;309;-15,4207103551776;-0,893446723361677;-28,7473736868434;12,4332166083041;309;13,6908454227114;13,7326125725691;309;8,39619809904952;19,0125062531266;-1,67983991995998;29,0885442721361
"310";310;11,3926963481741;11,4005172138895;310;8,08704352176088;14,6983491745873;1,75587793896949;21,0575287643822;310;498,349174587294;672,572009169431;310;357,638819409706;693,291645822912;192,011005502752;1297,1735867934;310;1,83791895947974;1,84526618958378;310;-2,09404702351176;5,76988494247124;-9,59779889944972;13,303651825913;310;20,5792896448224;20,5742398770294;310;17,4997498749375;23,631815907954;11,6108054027013;29,5207603801901
"311";311;10,0760380190095;10,071083965416;311;6,68634317158579;13,4377188594297;0,215107553776889;19,9089544772386;311;496,883441720861;664,887552342533;311;359,104552276139;687,428714357179;194,942471235619;1273,72186093047;311;0,3671835917959;0,354503530294813;311;-3,44472236118059;4,17908954477239;-10,768384192096;11,4727363681841;311;18,472236118059;18,4743194953068;311;15,4197098549275;21,551775887944;9,55777888944472;27,4137068534267
"312";312;8,95547773886944;8,95096303811088;312;5,28564282141071;12,6253126563282;-1,77388694347173;19,6848424212106;312;483,691845922962;648,711092486427;312;348,844422211106;671,305652826414;187,613806903453;1245,87293646823;312;-1,10355177588794;-1,1146755232602;312;-5,36568284142071;3,12856428214107;-13,4697348674337;11,2626313156578;312;17,5807903951976;17,5713305120865;312;14,4202101050525;20,7143571785893;8,39619809904952;26,7653826913457
"313";313;10,6363181590795;10,6483039041637;313;7,30265132566283;13,9699849924963;0,915457728864432;20,3851925962981;313;511,540770385193;679,067382477499;313;372,296148074038;705,017508754378;203,736868434218;1291,31065532766;313;1,20760380190095;1,21895959670433;313;-2,48424212106053;4,89944972486244;-9,56778389194597;12,0130065032516;313;19,2016008004002;19,2092057722554;313;16,176088044022;22,2541270635318;10,3411705852926;28,0620310155077
"314";314;10,7483741870935;10,7553166465529;314;7,27463731865933;14,2501250625313;0,579289644822413;20,9454727363682;314;485,157578789396;659,251295944013;314;347,378689344673;678,63431715858;186,148074037019;1278,11905952977;314;1,41770885442722;1,41395883217868;314;-2,21410705352676;5,04952476238119;-9,20760380190095;12,0130065032516;314;19,3636818409205;19,3586883227835;314;16,2571285642821;22,4432216108054;10,3411705852926;28,3861930965483
"315";315;12,0930465232616;12,0791034341297;315;8,81540770385193;15,3426713356678;2,56828414207104;21,5897948974487;315;501,280640320161;667,129435393648;315;363,501750875439;691,825912956479;197,873936968485;1270,7903951976;315;2,43821910955478;2,43226626476664;315;-1,55377688844422;6,40020010005003;-9,1775887943972;14,024012006003;315;20,4442221110555;20,454755951585;315;17,391695847924;23,4967483741871;11,5297648824412;29,3586793396698
"316";316;8,4232116058029;8,41427655864863;316;4,80940470235118;12,0370185092546;-2,11005502751376;18,9564782391196;316;470,500250125063;634,182155223752;316;338,584292146074;655,182591295649;181,75087543772;1220,95547773887;316;-1,28364182091045;-1,28835001117355;316;-5,33566783391696;2,73836918459229;-13,0495247623812;10,4522261130565;316;16,9324662331166;16,9251798366781;316;13,7718859429715;20,0660330165083;7,72086043021511;26,1170585292646
"317";317;11,6728364182091;11,6750921208032;317;8,3951975987994;14,9504752376188;2,12006003001501;21,2256128064032;317;517,403701850926;687,944836600114;317;375,227613806904;713,811905952977;205,202601300651;1310,3651825913;317;2,13806903451726;2,13589472874714;317;-1,70385192596298;5,94997498749375;-9,02751375687844;13,2736368184092;317;20,0120060030015;19,9999007087424;317;16,9594797398699;23,0645322661331;11,0975487743872;28,8994497248624
"318";318;10,384192096048;10,3944193774434;318;6,8544272136068;13,9139569784892;0,0750375187593804;20,6933466733367;318;510,07503751876;680,393722350679;318;369,364682341171;705,017508754378;200,805402701352;1297,1735867934;318;0,697348674337171;0,702132711517848;318;-3,29464732366183;4,68934467233617;-10,9184592296148;12,3431715857929;318;18,8504252126063;18,8571393329509;318;15,743871935968;21,9569784892446;9,80090045022511;27,9269634817409
"319";319;10,5802901450725;10,5750227994691;319;7,89094547273637;13,2696348174087;2,70835417708854;18,424212106053;319;590,690345172587;719,807129471747;319;457,308654327164;766,578289144573;278,489244622312;1254,66733366683;319;1,50775387693847;1,50077828094214;319;-1,73386693346674;4,71935967983992;-7,91695847923962;10,9324662331166;319;19,4447223611806;19,4446614260509;319;17,1215607803902;21,7408704352176;12,6913456728364;26,1980990495248
"320";320;10,7763881940971;10,7898014824064;320;7,24662331165583;14,3061530765383;0,467233616808404;21,0855427713857;320;517,403701850926;685,063520141201;320;376,693346673338;712,346173086544;206,668334167084;1300,10505252626;320;1,29764882441221;1,3058224504517;320;-2,78439219609805;5,40970485242622;-10,648324162081;13,2736368184092;320;19,5797898949475;19,5756838471277;320;16,4192096048024;22,7403701850925;10,3411705852926;28,8184092046023
"321";321;11,5887943971986;11,5990253396859;321;8,4232116058029;14,7543771885943;2,34417208604302;20,8334167083542;321;533,526763381692;692,120819345065;321;394,282141070536;724,07203601801;222,79139569785;1288,3791895948;321;1,9879939969985;1,97543370621324;321;-1,88394197098549;5,85992996498249;-9,29764882441221;13,2436218109055;321;20,4712356178089;20,4745447204288;321;17,823911955978;23,1455727863932;12,7183591795898;28,2511255627814
"322";322;11,2806403201601;11,2816217753057;322;7,83491745872936;14,7543771885943;1,19559779889945;21,3936968484242;322;523,266633316659;686,804347451908;322;384,022011005504;715,27763881941;212,531265632817;1291,31065532766;322;1,77788894447224;1,77382384624031;322;-2,27413706853427;5,82991495747874;-10,048024012006;13,5737868934467;322;19,9309654827414;19,9193153652775;322;16,7163581790895;23,1185592796398;10,584292146073;29,2506253126563
"323";323;10,1880940470235;10,1773735203897;323;6,7423711855928;13,6338169084542;0,103051525762883;20,2451225612806;323;474,897448724363;638,2986506454;323;342,981490745374;659,579789894948;184,682341170586;1226,8184092046;323;0,427213606803406;0,43156398136294;323;-3,5647823911956;4,44922461230615;-11,2486243121561;12,1330665332666;323;18,472236118059;18,4821375362546;323;15,3386693346673;21,6058029014507;9,31465732866433;27,6298149074537
"324";324;12,5132566283142;12,5191954906009;324;9,48774387193597;15,5387693846923;3,71685842921461;21,3376688344172;324;496,883441720861;667,23201370084;324;357,638819409706;688,894447223613;193,476738369186;1282,51625812906;324;3,00850425212607;3,00272170236111;324;-0,593296648324163;6,61030515257629;-7,52676338169085;13,5137568784392;324;21,3896948474237;21,3862659089593;324;18,7693846923462;24,0100050025013;13,7448724362181;29,0345172586293
"325";325;10,608304152076;10,6051193358461;325;7,19059529764883;13,9979989994997;0,663331665832917;20,5252626313157;325;449,979989994998;629,584272447507;325;316,598299149576;641,99099549775;162,696348174088;1248,8044022011;325;0,877438719359681;0,880966721340548;325;-2,90445222611305;4,68934467233617;-10,1980990495248;11,9529764882441;325;18,9854927463732;18,98786208875;325;15,9869934967484;22,0110055027514;10,2061030515258;27,791895947974
"326";326;11,1685842921461;11,1766816143457;326;8,61930965482741;13,7458729364682;3,66083041520761;18,6763381690845;326;583,361680840421;705,861089240211;326;451,445722861432;751,920960480241;278,489244622312;1223,88694347174;326;2,34817408704352;2,33651565948505;326;-0,563281640820406;5,25962981490746;-6,17608804402201;10,8724362181091;326;19,9309654827414;19,9305446193179;326;17,6618309154577;22,1730865432716;13,3396698349175;26,5222611305653
"327";327;12,1770885442721;12,1673618859361;327;9,12356178089044;15,2306153076538;3,24062031015508;21,0855427713857;327;526,198099049526;693,605684690867;327;384,022011005504;721,140570285143;212,531265632817;1310,3651825913;327;2,55827913956978;2,56384924593449;327;-1,1935967983992;6,34017008504252;-8,39719859929965;13,543771885943;327;20,9304652326163;20,9236778742483;327;17,9859929964982;23,847923961981;12,3671835917959;29,4937468734367
"328";328;10,2441220610305;10,2543747542777;328;6,60230115057529;13,8859429714857;-0,345172586293145;20,8614307153577;328;471,965982991497;648,689484782643;328;335,652826413207;665,442721360681;177,35367683842;1269,32466233117;328;-0,263131565782892;-0,264081969217845;328;-4,61530765382691;4,05902951475738;-12,9294647323662;12,3731865932967;328;19,9309654827414;19,9257053681395;328;17,0675337668834;22,7673836918459;11,6108054027013;28,224112056028
