;;;MAT;;;;;;WAPLS;;;;;;CREST;;;;;;;;;;;
SiteNumber;SiteName;Age Cal BP;TANN;TANN_Sigma;MTWA;MTWA_Sigma;MTCO;MTCO_Sigma;TANN;TANN_Sigma;MTWA;MTWA_Sigma;MTCO;MTCO_Sigma;TANN;TANN_Sigma_Pos;TANN_Sigma_Neg;Sigma;MTWA;MTWA_Sigma_Pos;MTWA_Sigma_Neg;Sigma;MTCO;MTCO_Sigma_Pos;MTCO_Sigma_Neg;Sigma
37;Furamoos;19321,25768;4,105992032;3,725504398;7,321817222;5,999085475;-8,309587931;6,14650169;3,920594514;3,972821942;21,14650169;3,920594514;-7,678182778;5,999085475;11,48243357;1,195597799;21,75787894;10,28683577;21,45553039;19,08754377;23,81490745;2,367986619;-0,313012127;-4,666333167;4,07803902;4,353321039
37;Furamoos;19376,00779;-2,323578062;6,06290275;3,957701462;6,000986346;-14,97705277;8,220123254;1,871342986;3,974030613;23,22012325;1,871342986;-11,04229854;6,000986346;8,532948927;-3,286643322;20,35717859;11,81959225;21,55754542;19,91295648;23,1895948;1,644588945;-0,52347882;-3,107553777;2,063031516;2,584074956
37;Furamoos;19485,50802;1,206283321;4,665332451;3,443183569;6,010264273;-9,873269598;6,517354039;1,383761621;3,977357788;21,51735404;1,383761621;-11,55681643;6,010264273;7,982563292;-4,351175588;20,32916458;12,33373888;20,93092382;19,13756878;22,71435718;1,793355034;-1,322394682;-3,943971986;1,302651326;2,621577304
37;Furamoos;22434,89416;3,857716619;4,094923301;4,923347872;5,999541715;-7,975273584;6,060772997;2,599421163;3,973601783;21,060773;2,599421163;-10,07665213;5,999541715;9,96852911;-1,577788894;21,53376688;11,546318;22,26438958;19,68784392;24,84042021;2,576545663;-1,049191184;-5,502751376;3,393696848;4,453560192
37;Furamoos;22777,15888;4,374388356;3,471363077;5,346855341;5,999545972;-8,568894282;6,306055631;2,806061518;3,973212205;21,30605563;2,806061518;-9,653144659;5,999545972;11,47092018;0,831415708;22,09404702;10,63950447;21,34774026;19,03751876;23,66483242;2,310221504;-0,410688718;-4,742371186;3,887943972;4,331682468
37;Furamoos;24139,26778;-2,341572345;4,174914528;2,922026691;6,000491622;-12,94506709;5,702520505;1,10137448;3,97365787;20,70252051;1,10137448;-12,07797331;6,000491622;9,183186936;-3,454727364;21,84192096;12,6379143;20,7616908;19,13756878;22,3891946;1,624122021;-2,08859281;-4,818409205;0,618309155;2,729816395
37;Furamoos;24248,76801;-2,929254853;4,58534044;5,468384784;5,99973569;-13,88541651;6,22469416;2,828969356;3,97333478;21,22469416;2,828969356;-9,531615216;5,99973569;10,06542954;-1,941970985;22,06603302;12,00740053;20,75628437;19,11255628;22,3891946;1,64372809;-1,235815338;-4,058029015;1,568784392;2,822213677
37;Furamoos;24358,26824;0,205991573;5,066596314;4,08743887;6,002510999;-10,26927702;7,079984168;2,193012038;3,975310215;22,07998417;2,193012038;-10,91256113;6,002510999;8,663380808;-4,295147574;21,64582291;12,95852838;20,69996402;18,96248124;22,43921961;1,737482783;-1,691736214;-4,590295148;1,188594297;2,898558934
37;Furamoos;24577,26869;-8,145370644;4,264543556;4,142398571;6,00101619;-24,86784236;5,732794684;1,905084838;3,974319892;20,73279468;1,905084838;-10,85760143;6,00101619;9,35208096;-2,362181091;21,05752876;11,71426205;20,46349071;18,93746873;22,014007;1,526021979;-1,357207803;-4,058029015;1,378689345;2,700821212
37;Furamoos;24796,26915;2,449391637;5,115875338;4,236966402;6,000879314;-8,372208357;6,945364367;2,218237961;3,974171194;21,94536437;2,218237961;-10,7630336;6,000879314;8,572751538;-3,706853427;20,83341671;12,27960497;21,21135646;19,11255628;23,28964482;2,098800181;-1,268687244;-4,210105053;1,644822411;2,941417809
37;Furamoos;25015,26961;-3,376488562;5,167280719;3,268101915;6,001586552;-16,44253413;6,934204914;1,36477431;3,974575365;21,93420491;1,36477431;-11,73189808;6,001586552;6,76510645;-5,051525763;18,59229615;11,81663221;21,40157639;19,41270635;23,38969485;1,988870033;-1,080161902;-3,753876938;1,568784392;2,673715036
37;Furamoos;25234,27007;-2,929254853;4,352961387;4,391880149;6,002110955;-13,88541651;6,003605339;2,233700461;3,97500092;21,00360534;2,233700461;-10,60811985;6,002110955;9,242673945;-2,978489245;21,44972486;12,22116319;20,73140782;19,01250625;22,43921961;1,718901568;-1,870560019;-4,742371186;0,99849925;2,871811166
37;Furamoos;25453,27053;-4,176350074;4,183151296;4,932429308;6,001949035;-14,91696517;5,090108953;2,651382791;3,975008603;20,09010895;2,651382791;-10,06757069;6,001949035;9,801152397;-1,857928964;21,44972486;11,65908136;20,94515038;19,1875938;22,71435718;1,757556586;-1,44753779;-4,248124062;1,378689345;2,800586272
37;Furamoos;25672,27099;-1,762044208;3,273169534;3,736148156;6,000471489;-13,46580235;4,975188934;1,734892779;3,973931819;19,97518893;1,734892779;-11,26385184;6,000471489;8,7862695;-2,978489245;20,52526263;11,76475875;20,79157025;18,98749375;22,58929465;1,8040765;-1,582691007;-4,362181091;1,188594297;2,779490084
38;Bergsee;19384;0,534550857;3,318144574;9,831164422;6,107479336;-15,21182505;3,989166444;6,18614901;4,062494321;18,98916644;6,18614901;-5,168835578;6,107479336;10,87922708;0,187093547;21,5897949;10,69213353;20,02840686;18,93746873;21,11355678;1,090938123;-8,393133802;-11,92796398;-4,856428214;3,53483018
38;Bergsee;19673;-0,149108284;3,277695531;8,432050166;6,112722209;-15,89808082;4,301571027;5,158993689;4,067291026;19,30157103;5,158993689;-6,567949834;6,112722209;9,812982283;-1,717858929;21,36568284;11,53084121;20,24289743;19,13756878;21,33866933;1,105328648;-8,241660831;-11,69984992;-4,818409205;3,458189093
38;Bergsee;20485;2,551168031;3,482353929;8,675328437;6,137678221;-12,97584883;4,441589955;5,297897564;4,088055482;19,44158996;5,297897564;-6,324671563;6,137678221;10,82012678;-0,849424712;22,48624312;11,66955149;20,00402065;18,96248124;21,03851926;1,041539413;-9,443511372;-13,10655328;-5,768884442;3,663041905
38;Bergsee;21000;0,441784466;2,907694984;9,819510216;6,228399425;-15,76786391;3,853473756;6,177749066;4,163187549;18,85347376;6,177749066;-5,180489784;6,228399425;10,88198695;0,271135568;21,50575288;10,61085138;19,91441455;18,88744372;20,93846923;1,026970826;-7,865941926;-11,47173587;-4,248124062;3,605793942
38;Bergsee;21959;2,256521142;3,23209061;9,882155803;6,118631428;-12,94895585;4,183328364;6,094305095;4,072502907;19,18332836;6,094305095;-5,117844197;6,118631428;11,39446969;0,299149575;22,51425713;11,09532012;19,91685261;18,88744372;20,93846923;1,029408887;-8,163910798;-11,66183092;-4,666333167;3,497920118
38;Bergsee;22858;0,624712734;3,198098782;9,826706158;6,105081745;-14,6746041;4,057306553;6,090553782;4,061652306;19,05730655;6,090553782;-5,173293842;6,105081745;11,50707376;0,831415708;22,17808904;10,67565805;20,00616618;18,93746873;21,06353177;1,068697448;-8,913437041;-12,68834417;-5,16058029;3,774907132
38;Bergsee;25891,27145;2,551168031;3,232739546;9,390229981;6,122324176;-12,97584883;4,385331761;5,724902204;4,075506023;19,38533176;5,724902204;-5,609770019;6,122324176;11,04001965;-0,233116558;22,31815908;11,27313621;20,06290391;19,01250625;21,11355678;1,050397657;-8,467896587;-11,92796398;-5,008504252;3,460067395
38;Bergsee;26000,77168;-3,886409261;4,703288473;9,899748327;6,140010585;-21,23698839;6,191459952;6,331811772;4,088939707;21,19145995;6,331811772;-5,100251673;6,140010585;10,36125213;-1,325662831;22,03801901;11,68691496;19,86839832;18,8124062;20,93846923;1,055992119;-8,73572759;-12,30815408;-5,1985993;3,572426487
39;Pilsensee;23958;-1,007316385;2,266747613;8,063764611;6,097816288;-10,87694868;3,108323351;4,55451411;4,055024175;18,10832335;4,55451411;-6,936235389;6,097816288;8,913440618;-1,409704852;19,26463232;10,32314547;19,74690128;18,86243122;20,61330665;0,884470062;-12,96186482;-17,51675838;-8,430215108;4,554893563
40;Nagymohos Pleistocene;19073;1,346620234;3,266044625;6,427041463;5,998507074;-8,887231709;4,652928659;3,537220081;3,97266829;19,65292866;3,537220081;-8,572958537;5,998507074;10,24092979;0,467233617;19,9929965;9,773696173;19,58659644;18,43721861;20,71335668;1,149377828;-9,530346789;-13,9809905;-5,046523262;4,450643706
40;Nagymohos Pleistocene;19605;4,18405864;3,706857468;6,136888645;5,998485668;-4,948425164;4,59328699;3,343552937;3,972862458;19,59328699;3,343552937;-8,863111355;5,998485668;10,04926426;-0,177088544;20,27313657;10,2263528;19,82011688;18,66233117;20,98849425;1,157785717;-9,014519389;-13,63881941;-4,362181091;4,624300021
40;Nagymohos Pleistocene;20220;4,43650638;3,548910745;5,85453347;5,998557948;-4,635064314;5,550480558;3,160427974;3,973016929;20,55048056;3,160427974;-9,14546653;5,998557948;10,49208451;0,15907954;20,83341671;10,33300497;19,84272437;18,58729365;21,08854427;1,255430723;-10,33141407;-15,34967484;-5,312656328;5,01826077
40;Nagymohos Pleistocene;20710;4,18405864;3,522117308;5,207226321;5,999067494;-4,948425164;5,056981141;2,521180741;3,973628862;20,05698114;2,521180741;-9,792773679;5,999067494;11,10562735;0,383191596;21,84192096;10,72243575;19,78473257;18,58729365;20,96348174;1,197438919;-10,93360472;-15,84392196;-5,996998499;4,910317243
40;Nagymohos Pleistocene;21370;6,386037982;3,015115546;6,199745132;5,998643023;-3,457405706;5,214789629;3,27578916;3,973055462;20,21478963;3,27578916;-8,800254868;5,998643023;11,47604252;2,4002001;20,52526263;9,07584242;20,35412601;19,31265633;21,38869435;1,041469678;2,639265243;0,466233117;4,8004002;2,173032126
40;Nagymohos Pleistocene;21505;4,18405864;3,750053025;6,001218794;5,999319764;-4,948425164;4,760608031;3,101105043;3,973692433;19,76060803;3,101105043;-8,998781206;5,999319764;10,75214666;0,579289645;20,94547274;10,17285702;19,58784828;18,4122061;20,76338169;1,175642178;-11,32995659;-16,26213107;-6,415207604;4,93217448
40;Nagymohos Pleistocene;21680;-0,128623827;3,871495629;6,872994781;5,998118678;-11,53989187;5,959756101;3,92112915;3,972299948;20,9597561;3,92112915;-8,127005219;5,998118678;9,975465911;0,327163582;19,6008004;9,648302329;20,25226764;19,01250625;21,48874437;1,239761392;-4,563944984;-8,772386193;-0,332166083;4,208441209
40;Nagymohos Pleistocene;21795;3,501479386;4,140900213;5,803179661;5,998197996;-7,782239784;6,624521746;3,276904201;3,972491099;21,62452175;3,276904201;-9,196820339;5,998197996;10,30348913;-0,233116558;20,83341671;10,53660569;20,1194916;18,86243122;21,36368184;1,257060382;-5,903558351;-10,29314657;-1,548774387;4,389588222
40;Nagymohos Pleistocene;21900;-0,594404782;2,085108197;7,681179312;6,001782962;-12,04271476;2,992985744;4,77848298;3,975216591;17,99298574;4,77848298;-7,318820688;6,001782962;10,50919338;-0,485242621;21,50575288;10,994436;20,20716524;18,96248124;21,46373187;1,244683998;-5,587558538;-9,722861431;-1,434717359;4,135302892
40;Nagymohos Pleistocene;22000;3,501479386;3,911706416;6,106082603;5,998234607;-7,782239784;6,031081136;3,376579925;3,972198067;21,03108114;3,376579925;-8,893917397;5,998234607;10,79420742;1,307653827;20,27313657;9,486553593;20,02618353;18,7873937;21,26363182;1,238789832;-8,61513054;-12,87843922;-4,362181091;4,26330868
40;Nagymohos Pleistocene;22105;0,061064588;4,032860959;4,492881601;5,998340483;-11,58517921;6,021965614;2,180894208;3,972615301;21,02196561;2,180894208;-10,5071184;5,998340483;9,319861457;-0,625312656;19,26463232;9,945174113;20,12821167;18,86243122;21,41370685;1,265780451;-8,896455456;-13,44872436;-4,362181091;4,552268906
40;Nagymohos Pleistocene;22215;3,501479386;4,196974166;5,667328394;5,998519033;-7,782239784;6,339382843;2,971943878;3,972803607;21,33938284;2,971943878;-9,332671606;5,998519033;10,12103502;0,607303652;19,65682841;9,513731368;20,14748325;18,86243122;21,43871936;1,285052032;-7,869159114;-12,04202101;-3,715857929;4,172861896
40;Nagymohos Pleistocene;22505;5,109907117;2,808651524;7,71969743;5,998229989;-2,647394012;3,77210597;4,286966121;3,972299107;18,77210597;4,286966121;-7,28030257;5,998229989;9,163387728;-0,849424712;19,1805903;10,01281244;20,36112279;19,03751876;21,66383192;1,323604033;-3,312697972;-7,175587794;0,542271136;3,862889822
40;Nagymohos Pleistocene;248759;1,602747569;3,248544032;5,610640387;5,998301427;-8,843473632;4,497857066;3,078942076;3,97267351;19,49785707;3,078942076;-9,389359613;5,998301427;10,67894835;0,551275638;20,83341671;10,12767271;19,64858349;18,51225613;20,7883942;1,136327359;-11,08646202;-15,84392196;-6,339169585;4,75745994
41;Eifel;19840,35714;-8,315421688;2,371029906;3,140432355;5,998732098;-27,52290154;3,431900178;1,377696273;3,972838063;18,43190018;1,377696273;-11,85956764;5,998732098;14,25092437;8,731365683;19,76888444;5,519558687;20,14571124;18,76238119;21,51375688;1,383330051;-5,419334068;-10,59729865;-0,218109055;5,177964582
41;Eifel;20984,21429;4,422013654;2,343760326;6,896241445;5,998741241;-12,02374077;3,657441826;4,645020382;3,972407664;18,65744183;4,645020382;-8,103758555;5,998741241;12,41778398;1,503751876;23,32666333;10,9140321;19,67023708;18,46223112;20,88844422;1,208005967;-12,23295072;-17,47873937;-7,023511756;5,245788648
41;Eifel;21270,17857;8,513929384;2,264532345;12,48684089;6,002877642;1,393639406;3,333793742;6,815600831;3,974811781;18,33379374;6,815600831;-2,513159114;6,002877642;13,18719865;3,884942471;22,48624312;9,302256179;22,25533863;19,987994;24,51525763;2,267344631;-3,459796108;-7,47973987;0,542271136;4,019943762
41;Eifel;21842,10714;6,78122959;2,900829404;12,35414234;5,999416567;-6,234285911;4,31532401;8,032331996;3,973067945;19,31532401;8,032331996;-2,645857656;5,999416567;13,36061503;1,783891946;24,95147574;11,57672308;21,84750457;18,88744372;24,8154077;2,960060851;-4,990074078;-10,29314657;0,314157079;5,303072495
41;Eifel;22690;8,513929384;2,264532345;12,48684089;6,002877642;1,393639406;3,333793742;6,815600831;3,974811781;18,33379374;6,815600831;-2,513159114;6,002877642;13,18719865;3,884942471;22,48624312;9,302256179;22,25533863;19,987994;24,51525763;2,267344631;-3,459796108;-7,47973987;0,542271136;4,019943762
41;Eifel;22700;12,34079845;2,362627438;15,23027763;6,001215491;3,222517987;3,166794855;9,506344686;3,97434789;18,16679486;9,506344686;0,230277632;6,001215491;14,21957173;4,109054527;24,30715358;10,1105172;23,61981325;21,08854427;26,16608304;2,531268978;-1,592831546;-7,289644822;4,192096048;5,696813277
41;Eifel;22830;8,513929384;2,264532345;12,48684089;6,002877642;1,393639406;3,333793742;6,815600831;3,974811781;18,33379374;6,815600831;-2,513159114;6,002877642;13,18719865;3,884942471;22,48624312;9,302256179;22,25533863;19,987994;24,51525763;2,267344631;-3,459796108;-7,47973987;0,542271136;4,019943762
41;Eifel;23220;0,009935833;2,059513858;4,148461321;5,998323269;-11,70070791;3,645415702;1,700108751;3,972907847;18,6454157;1,700108751;-10,85153868;5,998323269;12,99465908;7,498749375;18,48024012;5,495909705;19,331671;18,06203102;20,58829415;1,26963998;-8,272768409;-13,67683842;-2,84142071;5,40407001
41;Eifel;23369,09091;9,024928351;2,052869792;3,661368416;6,000614993;2,243810614;3,006000033;1,090716424;3,973677245;18,00600003;1,090716424;-11,33863158;6,000614993;11,78338951;-0,989494747;24,55927964;12,77288426;19,3593441;18,53726863;20,16308154;0,82207547;-16,969927;-21,92696348;-12,004002;4,957036485
41;Eifel;23398,18182;10,5591872;2,319601616;6,173082668;5,998844866;2,79518496;3,523342248;3,237196119;3,972379282;18,52334225;3,237196119;-8,826917332;5,998844866;12,04924874;1,811905953;22,29014507;10,23734279;20,35967003;19,31265633;21,38869435;1,047013701;-10,97959043;-14,77938969;-7,175587794;3,799799265
41;Eifel;23572,72727;3,005776886;2,518486651;-1,151561114;5,99907447;-13,83332475;3,752508049;-1,451890506;3,972966975;18,75250805;-1,451890506;-16,15156111;5,99907447;12,26071814;1,699849925;22,82241121;10,56086822;19,23243374;18,36218109;20,08804402;0,870252649;-22,36883855;-27,55377689;-17,2126063;5,184938334
41;Eifel;23863,63636;7,558786574;2,337414034;2,543433645;6,000555452;-1,831870756;4,746849868;0,36553742;3,973680058;19,74684987;0,36553742;-12,45656635;6,000555452;11,37474214;-2,222111056;24,97948974;13,5968532;19,31227547;18,53726863;20,08804402;0,775006836;-19,98983795;-25,15857929;-14,85542771;5,168741339
41;Eifel;24009,09091;5,966604672;2,765889232;5,845781752;5,998615117;-3,705332319;5,049372324;2,908921874;3,972181799;20,04937232;2,908921874;-9,154218248;5,998615117;14,87204369;7,190595298;22,54227114;7,681448392;20,20742736;19,1875938;21,2136068;1,019833559;-7,91712128;-13,14457229;-2,651325663;5,227451006
41;Eifel;24154,54545;0,164457202;3,091632729;-0,317503098;5,998628911;-11,27132829;3,21849397;-1,189418536;3,97264376;18,21849397;-1,189418536;-15,3175031;5,998628911;10,91811816;-3,11855928;24,97948974;14,03667744;19,23088663;18,51225613;19,96298149;0,718630505;-27,4323485;-33,02851426;-21,92696348;5,596165756
41;Eifel;24270,90909;10,47802771;2,428961705;4,693066167;5,998751895;4,14706405;3,879907421;2,009000723;3,972567527;18,87990742;2,009000723;-10,30693383;5,998751895;12,4360491;1,531765883;23,32666333;10,90428322;19,43880892;18,48724362;20,3881941;0,951565301;-13,77502514;-18,50525263;-9,076538269;4,730227487
41;Eifel;24445,45455;5,152966944;3,408267731;3,862129265;5,998741309;-2,580729087;4,606460444;1,458658999;3,972580163;19,60646044;1,458658999;-11,13787073;5,998741309;12,14393536;0,523261631;23,77488744;11,62067373;19,36440553;18,51225613;20,23811906;0,852149401;-16,44235841;-21,35667834;-11,54777389;4,914319928
41;Eifel;24853,54839;3,155001818;2,794473351;5,507398703;5,998633102;-12,49043496;4,421780609;3,680052621;3,972534776;19,42178061;3,680052621;-9,492601297;5,998633102;13,57304388;8,059029515;19,09654827;5,514014365;22,3412016;21,48874437;23,2146073;0,852457228;-1,866783279;-3,829914957;0,124062031;1,963131678
42;La Grotte Walou;25145,48387;6,757038116;3,778985741;11,04437159;5,998798485;-1,5110901;4,480188563;6,91712583;3,972915217;19,48018856;6,91712583;-3,955628413;5,998798485;13,78376789;3,632816408;23,94297149;10,15095148;23,9174101;21,88894447;25,94097049;2,028465624;0,785748504;-2,727363682;4,306153077;3,513112186
43;Kersdorf-Briesen;21200;-1,06384742;2,109046396;13,57902804;6,966938933;-10,77896659;3,039336695;8,88338395;4,772297109;18,0393367;8,88338395;-1,420971961;6,966938933;10,34183046;-0,709354677;21,39369685;11,05118514;19,83651752;18,86243122;20,7883942;0,974086299;-13,58305505;-18,23911956;-8,962481241;4,656064505
43;Kersdorf-Briesen;21912;-2,096951333;2,14457587;15,46216363;7,15501811;-11,46147251;3,120120335;10,16783441;4,933359893;18,12012033;10,16783441;0,462163633;7,15501811;10,76830775;-0,065032516;21,5897949;10,83334027;19,92199144;18,86243122;20,96348174;1,059560225;-11,96910936;-16,60430215;-7,327663832;4,635192792
43;Kersdorf-Briesen;22846;-1,06384742;2,144434045;13,75318179;6,952656052;-10,77896659;3,165246953;9,021184151;4,760427632;18,16524695;9,021184151;-1,246818211;6,952656052;10,52973722;-0,373186593;21,44972486;10,90292381;19,81451334;18,7873937;20,83841921;1,027119643;-12,89825354;-17,5927964;-8,202101051;4,694542853
43;Kersdorf-Briesen;25437,41935;-0,718108629;2,189463566;14,36121598;7,006103172;-9,37044255;3,281929462;9,451988285;4,805173616;18,28192946;9,451988285;-0,638784018;7,006103172;10,99593983;0,019009505;21,981991;10,97693033;19,85402688;18,83741871;20,88844422;1,016608169;-13,14844565;-17,85892946;-8,430215108;4,710483816
44;Mickunai;19273;4,938418207;2,644136519;9,250918222;5,997576222;-8,200324852;4,827455691;5,521545888;3,97227044;19,82745569;5,521545888;-5,749081778;5,997576222;12,85544414;3,072536268;22,65432716;9,782907872;21,84755853;20,98849425;22,68934467;0,859064287;-1,263814584;-3,259629815;0,732366183;1,995815231
44;Mickunai;20478;4,938418207;2,662772215;9,643286198;5,99761162;-8,200324852;4,782929958;5,75771129;3,972376466;19,78292996;5,75771129;-5,356713802;5,99761162;12,82799563;3,464732366;22,17808904;9,363263264;21,87191924;21,03851926;22,71435718;0,833399982;-1,262967755;-3,221610805;0,732366183;1,958643051
