Place;Deg_Lon;Deg_Lat;altitude;Biome;TANN;PANN;MTCO;MTWA
Barboni_a104;39,72;38,18;200;COST;14,06786556;677,7849597;0,997770429;27,0882473
Barboni_a105;39,72;38,18;200;COST;14,06786556;677,7849597;0,997770429;27,0882473
Barboni_a106;41,47;38,169;200;COST;13,14975727;908,2923725;0,386647403;26,32865524
Barboni_a107;41,669;38,13;200;COST;14,1393219;852,8452186;1,424354307;27,23808098
Barboni_a108;42,49;37,93;200;TEDE;8,253289822;1049,879805;-4,184374015;21,21818797
Barboni_a109;42,419;37,919;200;COST;9,849059959;1070,320896;-2,989048322;23,09997114
Barboni_a11;26,9;44,11;200;COST;11,89198065;624,4013;0,930507978;22,38198789
Barboni_a110;42,36;37,909;1300;TEDE;11,43806528;1059,556976;-1,684048553;24,8844312
Barboni_a111;42,259;37,919;1300;COST;12,63116472;995,5338822;-0,445620192;26,05633291
Barboni_a112;42,229;37,93;1300;TEDE;12,63116472;995,5338822;-0,445620192;26,05633291
Barboni_a113;42,049;38;1257,26;TEDE;13,34271319;828,5402596;0,421620806;26,57500776
Barboni_a114;41,849;37,979;1200;TEDE;13,78353426;817,0366566;1,305610561;26,65285238
Barboni_a115;37,549;37,75;1430;COST;12,31030265;756,0267781;-0,602128843;24,51304309
Barboni_a116;37,279;37,88;1700;TEDE;8,933841343;736,5060291;-3,209867239;20,48001862
Barboni_a117;39,529;38,5;1700;TEDE;11,41225536;759,753729;-1,087471435;23,81805611
Barboni_a118;39,549;38,47;1060;WAMX;11,41225536;759,753729;-1,087471435;23,81805611
Barboni_a119;39,669;38,4;1280;COST;12,09057395;777,6642278;-0,989980201;25,03064346
Barboni_a12;26,9;44,11;1700;COST;11,89198065;624,4013;0,930507978;22,38198789
Barboni_a120;39,75;38,279;1430;COST;13,21324167;736,2372063;-0,019584743;26,26530838
Barboni_a121;40,169;37,979;1680;COST;15,25577129;647,0753371;2,692708373;28,24417178
Barboni_a122;40,049;38,069;1850;COST;14,5663449;643,2524005;2,006349881;27,43390147
Barboni_a123;39,88;38,18;2120;COST;13,5814472;693,9316189;0,830055843;26,53845596
Barboni_a124;39,819;38,2;1156;COMX;13,76787137;684,5911256;0,863932262;26,7571214
Barboni_a125;41,029;38,5;1150;COMX;13,26674309;1123,847725;-0,462266351;26,93057505
Barboni_a1256;11,92569444;43,09236111;1700;COST;13,57024789;855,8460975;5,311122259;22,5250651
Barboni_a1257;13,40763889;41,28541667;500;WAMX;14,63329641;1200,894218;7,838510513;22,12769318
Barboni_a1258;15,87791667;40,05583333;500;WAMX;11,14963593;947,4214518;3,699718237;19,31930033
Barboni_a1259;15,83638889;40,14333333;1600;COST;11,57729093;1005,323392;4,17123731;19,67264175
Barboni_a126;40,5;38,52;475;COST;12,19664908;1052,266583;-1,425897191;25,76003774
Barboni_a1260;15,60555556;40,93027778;475;WAMX;12,46504537;686,853776;4,446378231;21,34744644
Barboni_a1261;14,37406389;41,60957222;475;COST;11,0494925;980,0078416;3,159375906;19,53336779
Barboni_a1262;11,455;42,48666667;475;WAST;15,35494709;887,157526;8,748876254;22,70129649
Barboni_a1263;11,77;42,61194444;475;COST;13,14877975;967,9092908;5,457383633;21,63901965
Barboni_a1264;10,00319444;44,43736111;580;TEDE;9,753193736;1339,596076;1,857100805;18,10455449
Barboni_a1265;13,60763889;42,37361111;610;COST;7,754515034;1001,997592;-0,228600333;16,12648074
Barboni_a1266;15,61305556;40,9325;610;TEDE;12,46504537;686,853776;4,446378231;21,34744644
Barboni_a1267;13,64527778;42,34638889;610;WAST;8,309373971;933,6347401;0,155835296;16,86364683
Barboni_a1268;12,1666;42,3333;710;WAMX;13,03686166;1186,219218;5,282306671;21,56571452
Barboni_a1269;12,30138889;42,20638889;710;WAMX;13,6959457;1137,795396;5,93823576;22,20379384
Barboni_a127;40,5;38,58;710;COMX;10,8353845;1162,664591;-2,867267768;24,36906497
Barboni_a1270;12,84986111;41,68972222;710;COST;13,30125844;1075,583512;5,868690332;21,39913305
Barboni_a1271;-2;37,08333333;510;WAST;16,61394127;303,9492787;10,14808973;23,82053566
Barboni_a1272;-8,666666667;39,1;510;WAST;15,96068311;588,775882;10,20512263;21,88225492
Barboni_a1273;-6,533333333;37,11666667;510;TUND;18,04634094;544,05354;11,76788108;24,7634805
Barboni_a1274;-5,77;43,52;550;TEDE;12,57385858;1278,499711;8,111497561;17,27048524
Barboni_a1275;-1,537917;43,462778;510;COST;13,9059693;1288,550813;8,604331652;19,23959287
Barboni_a1276;8,906;62,5668;510;CLMX;-1,839821378;1358,72268;-10,49788157;7,659571966
Barboni_a1277;-1,629444;40,531667;510;TAIG;8,726991713;658,9115274;1,295171579;17,3669335
Barboni_a1278;-1,1;43,034;640;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1279;-1,1;43,034;640;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a128;40,979;38,77;1905;COST;7,979085416;1153,445874;-4,523343801;20,59896787
Barboni_a1280;-1,1;43,034;2080;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1281;-1,12;43,034;1000;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1282;-1,12;43,034;1350;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1283;-1,12;43,034;1040;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1284;-1,12;43,034;1000;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1285;-1,12;43,034;1250;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1286;-1,12;43,034;1720;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1287;-1,12;43,034;1570;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1288;-1,12;43,034;1280;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1289;-1,12;43,034;1000;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a129;40,43;38,909;2100;TEDE;8,069133013;1061,078312;-4,751752456;20,78943698
Barboni_a1290;-1,12;43,034;1200;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1291;-1,12;43,034;1450;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1292;-1,12;43,034;1400;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1293;-1,13;43,034;900;TUND;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1294;-1,13;43,034;1120;TEDE;8,923831463;1388,424203;2,644263744;15,6074756
Barboni_a1295;-7,483333;43,45;2171;TUND;11,20732562;1283,62004;6,764479001;16,01292292
Barboni_a1296;-4,436111111;43,21555556;2090;TEDE;9,770912449;1391,18155;4,410022418;15,30255604
Barboni_a1297;30,05;37,46666667;1784;TAIG;12,89658459;453,955045;2,717612902;23,29569753
Barboni_a1298;-6,813889;42,866667;1460;TEDE;8,301793476;1394,456735;2,070053816;15,03944174
Barboni_a1299;-7,111111;42,705556;2070;COST;8,798707644;1237,162549;2,819175402;15,38522466
Barboni_a13;26,9;44,11;1066;COST;11,89198065;624,4013;0,930507978;22,38198789
Barboni_a130;40,2;38,869;1380;TEDE;7,966680964;976,1888257;-4,820994775;20,71942774
Barboni_a1300;-3,866667;43,083333;1250;TEDE;9,911493043;1154,889321;4,196061691;15,68914572
Barboni_a1301;-3,441026;43,150906;45;TEDE;10,16568327;1148,664179;4,691954613;15,92989667
Barboni_a1302;-3,441026;43,150906;162;TEDE;10,16568327;1148,664179;4,691954613;15,92989667
Barboni_a1303;-3,016667;42,033333;162;WAMX;7,892875756;917,0218062;0,768492242;15,82608255
Barboni_a1304;2,029444;42,675;200;WAST;5,256081214;1191,424763;-1,876703421;12,9030749
Barboni_a1305;7,473333333;44,13;350;COST;5,200149653;1175,340872;-2,590124687;13,52114105
Barboni_a1306;-0,219401;41,043063;300;HODE;13,77585312;443,9265186;6,163821697;22,25503858
Barboni_a1307;-0,20464;41,043861;300;WAST;13,77585312;443,9265186;6,163821697;22,25503858
Barboni_a1308;-0,219401;41,043063;300;HODE;13,77585312;443,9265186;6,163821697;22,25503858
Barboni_a1309;-0,261667;41,401111;400;XERO;15,00929308;389,9356985;6,905469577;23,78850555
Barboni_a131;2,7;45,41;450;COST;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1310;-0,256528;41,408333;350;HODE;15,00929308;389,9356985;6,905469577;23,78850555
Barboni_a1311;-0,284861;41,404583;812;HODE;15,00929308;389,9356985;6,905469577;23,78850555
Barboni_a1312;-0,304614;41,37816;610;HODE;15,00929308;389,9356985;6,905469577;23,78850555
Barboni_a1313;-3,966667;42,616667;610;TEDE;9,49312065;619,5095122;3,006452481;16,45987193
Barboni_a1314;-7,02;43,22;610;TUND;10,24387983;1243,098618;4,913687865;15,87437153
Barboni_a1315;12,37;63,17;610;TUND;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1316;12,36;63,17;884;PION;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1317;12,36;63,17;914;COCO;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1318;12,36;63,17;762;COCO;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1319;12,36;63,18;914;PION;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a132;2,7;45,41;914;WAMX;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1320;12,35;63,18;914;PION;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1321;12,37;63,17;914;TUND;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1322;12,37;63,17;914;TAIG;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1323;12,37;63,17;884;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1324;12,37;63,17;1067;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1325;12,37;63,17;1067;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1326;12,36;63,17;914;PION;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1327;12,36;63,17;1067;PION;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1328;12,36;63,17;853;COCO;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1329;12,37;63,15;914;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a133;2,7;45,41;914;WAMX;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1330;12,38;63,15;914;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1331;12,4;63,15;850;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1332;12,4;63,15;914;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1333;12,4;63,15;1219;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1334;12,4;63,15;1158;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1335;12,4;63,17;1158;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1336;12,4;63,17;1067;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1337;12,4;63,17;1067;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1338;12,4;63,17;610;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1339;12,4;63,17;762;TAIG;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a134;2,7;45,41;762;TEDE;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1340;12,37;63,15;1219;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1341;12,42;63,17;914;TAIG;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1342;12,42;63,17;1158;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1343;12,37;63,15;1219;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1344;12,38;63,15;1448;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1345;12,38;63,15;1828;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1346;12,38;63,15;943;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1347;12,38;63,15;943;PION;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1348;12,38;63,15;943;COCO;-0,392645032;1096,3222;-8,583337784;8,990845203
Barboni_a1349;12,35;63,18;943;PION;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a135;2,7;45,41;943;COMX;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1350;12,35;63,18;943;TUND;-0,448814005;1131,043518;-8,603800933;8,894723097
Barboni_a1351;-3,58527;57,041458;943;CLMX;4,100905823;1128,241382;-1,283127348;9,981619199
Barboni_a1352;-3,34412;57,115363;940;TUND;4,62766547;1068,027499;-0,713983119;10,47651768
Barboni_a1353;-3,408444;57,11588;940;CLMX;4,62766547;1068,027499;-0,713983119;10,47651768
Barboni_a1354;-8,733333;41,833333;940;TEDE;13,44175418;1814,910271;8,492910067;18,70457013
Barboni_a1355;-8,733333;41,833333;850;COST;13,44175418;1814,910271;8,492910067;18,70457013
Barboni_a1356;-5;33,05;850;COST;9,928840141;543,7356377;2,138792276;18,82144928
Barboni_a1357;-4,991067;43,272313;850;COST;10,1917028;1467,679045;4,946810722;15,64617189
Barboni_a1358;-7,5545;43,251;850;COST;11,30849445;1303,008074;6,514095465;16,33071105
Barboni_a1359;-1,770126;38,720734;850;WAST;13,64129833;379,0357411;5,840713342;22,60027377
Barboni_a136;2,7;45,41;850;COST;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1360;-9,002989;39,677278;855;TEDE;15,27354884;840,4383078;11,29695511;19,09708087
Barboni_a1361;-1,499444;40,967917;855;HODE;10,7494972;499,0164453;3,044400136;19,49480502
Barboni_a1362;-4,4833;42,56101;855;TUND;9,760088782;661,7943102;2,920577288;17,19496441
Barboni_a1364;-6,238624;40,681601;1140;COST;11,69150889;639,033401;4,307817936;20,1487414
Barboni_a1365;-2,5;38,3833;1140;WAST;12,09483467;526,8725082;4,06967934;21,53647614
Barboni_a1366;-6,7545;42,454;1140;COST;11,17774546;950,220952;4,310337385;18,50405757
Barboni_a1367;-7,478333;43,159028;1140;TEDE;11,4172442;1124,057819;6,457842827;16,58906809
Barboni_a1368;-6,1353;42,01101;1170;COST;11,46733419;504,5913541;4,189765294;19,67203585
Barboni_a1369;-2,840637;39,421603;1170;XERO;14,2608091;422,2739527;5,612737338;24,28001467
Barboni_a137;2,7;45,41;1170;TEDE;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1370;-3,2833;39,4166;1170;HODE;14,53444942;404,47979;5,699526469;24,72660192
Barboni_a1371;-2,8666;39,4166;1170;HODE;14,2608091;422,2739527;5,612737338;24,28001467
Barboni_a1372;-1,9166;40,05;1180;COST;10,02700048;684,7126776;2,258142511;19,06700389
Barboni_a1373;-4,81101;37,348;1575;HODE;16,25955041;501,6263737;8,871058146;24,68914541
Barboni_a1374;-4,302474;37,10874;1500;WAST;13,94137279;608,9962189;6,725907008;22,23446846
Barboni_a1375;-1,608444;40,726724;1450;WAMX;9,257153591;605,7680225;1,768634955;17,90080961
Barboni_a1376;-0,1666;41,333;1400;HODE;15,34024282;368,0665183;7,249910831;24,12088013
Barboni_a1377;-1,419874;38,789149;1361;WAST;13,62408483;401,4044881;5,71083053;22,6399428
Barboni_a1378;-0,178735;41,797139;760;TEDE;14,37235705;526,3199884;6,041876157;23,39224879
Barboni_a1379;-7,554778;43,241102;770;COST;11,55139442;1192,517173;6,620050271;16,68226465
Barboni_a138;2,68;45,43;735;TEDE;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1380;-2,847182;41,99892;800;TEDE;7,122328962;922,0193017;0,18380779;14,89001846
Barboni_a1381;-2,847182;41,99892;510;TEDE;7,122328962;922,0193017;0,18380779;14,89001846
Barboni_a1382;-2,554722;41,185833;680;WAST;10,4334722;535,258534;2,681185722;19,32034365
Barboni_a1383;-4,151667;42,980278;850;COST;8,340214988;949,0627527;2,329627752;14,69940599
Barboni_a1384;-3,342179;37,051733;880;WAST;9,006342053;662,545504;1,983723958;17,61738809
Barboni_a1385;-3,3671;37,05;860;WAMX;9,006342053;662,545504;1,983723958;17,61738809
Barboni_a1386;-2,819264;37,953667;860;XERO;10,89361151;677,3375049;3,268768787;19,90485446
Barboni_a1387;-2,860114;41,994588;870;TEDE;7,122328962;922,0193017;0,18380779;14,89001846
Barboni_a1388;-2,5166;38,5;870;WAST;11,76618665;521,4506507;3,806493521;21,2138799
Barboni_a1389;-3,301266;39,69233;940;WAMX;14,05920569;466,6071126;5,447122892;24,03951263
Barboni_a139;2,68;45,43;940;COST;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1390;-8,744167;43,125;940;TEDE;12,36280847;1301,701158;8,212609609;16,80091031
Barboni_a1391;-6,793611;42,135556;920;TEDE;8,076527586;1168,552773;1,773027221;15,24643739
Barboni_a1392;-3,336973;39,45088;870;WAMX;14,44093144;415,2986526;5,65351216;24,60101382
Barboni_a1393;-6,8868;43,3335;1000;TUND;10,18862824;1228,837245;5,046924114;15,66956075
Barboni_a1394;-3,33248;39,464019;1180;WAMX;14,44093144;415,2986526;5,65351216;24,60101382
Barboni_a1395;-0,189987;41,061043;1200;XERO;14,65717737;377,8415447;6,838550568;23,29827054
Barboni_a1396;-0,182279;41,239561;1140;WAMX;15,39811877;343,8831729;7,409625848;24,12483533
Barboni_a1397;-0,141378;41,236204;1170;WAST;15,39811877;343,8831729;7,409625848;24,12483533
Barboni_a1398;-0,219401;41,043063;1170;WAST;13,77585312;443,9265186;6,163821697;22,25503858
Barboni_a1399;-6,691806;42,109861;1200;COST;9,097719669;1052,49704;2,542857329;16,47605356
Barboni_a14;24,3333;41,983;1030;COMX;7,94156458;938,5623908;-1,517011841;17,17882697
Barboni_a140;2,68;45,43;1040;TEDE;8,132712081;1205,575562;1,056217015;15,54380671
Barboni_a1400;-8,991389;39,693194;1060;TEDE;15,27354884;840,4383078;11,29695511;19,09708087
Barboni_a1401;-3,329306;37,054583;1060;WAST;7,496322421;677,7395368;0,744038055;15,93268426
Barboni_a1402;-8,2333;37,9833;1160;COST;16,69276547;501,2957738;10,48714415;23,26600011
Barboni_a1403;-6,7848;42,1343;1190,26;TEDE;8,076527586;1168,552773;1,773027221;15,24643739
Barboni_a1404;-6,852778;42,863889;1575;TEDE;9,197647889;1407,504745;2,996276538;15,81386439
Barboni_a1405;34,38;39,2;1361;CLMX;10,53876826;409,0476939;-0,131505935;20,907142
Barboni_a1406;34,93;38,63;3;CLMX;9,320740437;444,8556849;-1,540939828;19,9467659
Barboni_a1407;35,029;38,59;946;TEDE;9,220669731;434,8319748;-1,681310634;19,8515625
Barboni_a1408;35,79;39,029;1425;TEDE;9,220068842;497,5742322;-2,134631832;19,83635712
Barboni_a1409;35,83;39,069;1425;CLMX;8,649541219;485,0885193;-2,468772252;19,08708827
Barboni_a141;2,66;45,38;1225;COMX;8,73553432;1219,828842;1,60009102;16,17765395
Barboni_a1410;35,38;38,279;100;TEDE;10,64480681;463,8132347;-1,07311286;21,72439575
Barboni_a1411;36,47;39,4;550;TEDE;8,024531066;448,6535239;-3,394754171;18,30180677
Barboni_a1412;37,61;39,88;550;TEDE;7,523788626;659,8405963;-4,090985219;17,57012049
Barboni_a1413;36,529;39,95;550;TEDE;7,295571744;686,2856573;-3,493338029;16,8293244
Barboni_a1414;36,529;39,95;550;TEDE;7,295571744;686,2856573;-3,493338029;16,8293244
Barboni_a1415;36,5;40,02;300;ANTH;7,295571744;686,2856573;-3,493338029;16,8293244
Barboni_a1416;36,15;40,27;300;COST;11,19026579;616,4075822;0,578249832;20,73795128
Barboni_a1417;36,09;40,419;300;CLMX;11,186724;610,9559253;0,829123865;20,51144663
Barboni_a1418;36,15;40,479;0;TEDE;9,991834116;598,5843328;-0,036712517;19,15110842
Barboni_a1419;36,159;40,529;0;TEDE;9,991834116;598,5843328;-0,036712517;19,15110842
Barboni_a142;2,66;45,38;200;COMX;8,73553432;1219,828842;1,60009102;16,17765395
Barboni_a1420;36,02;40,9;300;TEDE;7,574155117;889,0595341;-1,68602397;16,05441952
Barboni_a1421;35,72;40,979;100;COST;9,965447823;681,9828808;0,31429704;18,78704643
Barboni_a1422;36,13;41,169;400;TEDE;10,39938061;946,2821138;2,107849956;18,46215502
Barboni_a1423;36,209;41,38;400;HODE;12,60277879;803,2077098;4,91257302;20,71755091
Barboni_a1424;35,25;41,729;500;TEDE;10,68343452;842,9321301;1,93032072;19,29821777
Barboni_a1426;35,029;41,81;500;TEDE;10,33788962;886,9370806;1,534469575;19,01264636
Barboni_a1427;34,849;41,63;500;CLMX;9,693894605;802,593441;0,062829971;18,72045835
Barboni_a1428;34,279;41,569;500;TEDE;9,783002461;867,930994;0,198786199;18,67551804
Barboni_a1429;33,319;41,369;25;TEDE;7,842139095;746,0909021;-1,827117205;16,91784827
Barboni_a143;2,66;45,38;198,578;TEDE;8,73553432;1219,828842;1,60009102;16,17765395
Barboni_a1430;33,669;41,25;1000;COST;8,813864604;727,7030361;-1,237933416;18,09395536
Barboni_a1431;33,22;41,15;820;WAST;9,038978962;712,5713289;-1,007223894;18,45381228
Barboni_a1432;32,869;41,2;10;CLMX;10,33494091;776,2896967;0,502100289;19,56704394
Barboni_a1433;32,72;41,229;790;TEDE;10,47897728;866,6095626;0,878491561;19,51934878
Barboni_a1434;32,63;41,18;0;COST;9,697882049;927,7957284;0,264764359;18,64104398
Barboni_a1435;32,009;40,779;1043;COST;8,070804049;981,3735151;-1,237046084;16,82513714
Barboni_a1436;31,62;40,849;450;COST;7,544393537;1244,608862;-1,155719409;16,03362687
Barboni_a1437;31,1;40,779;1051;HODE;11,11595356;1191,770303;2,371994495;19,45499802
Barboni_a1438;30,44;40,869;750;COST;12,9737969;982,0875156;4,603524446;21,382171
Barboni_a1439;30,569;41,029;100;HODE;12,80917788;956,9176841;4,747498512;21,08381017
Barboni_a144;2,66;45,38;100;COST;8,73553432;1219,828842;1,60009102;16,17765395
Barboni_a1440;31,25;40,58;965;TEDE;7,31320329;1015,317206;-2,112233281;16,21838379
Barboni_a1441;31,299;40,61;660;TAIG;6,821319145;998,3185959;-2,549470266;15,70011934
Barboni_a1442;31,309;40,61;1590;HODE;6,821319145;998,3185959;-2,549470266;15,70011934
Barboni_a1444;-5,35;32,9;1280;COST;12,56875511;643,5263014;4,489784082;21,63578669
Barboni_a1445;-7,43;43,4;1430;TEDE;10,97322039;1259,105895;6,313467662;15,90432358
Barboni_a1446;-7,62;43,55;1430;TEDE;12,10063601;1228,549443;7,864587784;16,71020603
Barboni_a1447;-7,45;43,42;2030;TEDE;10,67597071;1331,189157;6,008374373;15,66208235
Barboni_a1448;-7,527639;43,372639;2350;TEDE;10,67597071;1331,189157;6,008374373;15,66208235
Barboni_a1449;-7,55;43,53;1660;TEDE;11,02017109;1341,694633;6,54981343;15,8828036
Barboni_a145;2,66;45,38;1280;TEDE;8,73553432;1219,828842;1,60009102;16,17765395
